,origin,sn_name,sn_name_sp,sn_name_PTF,sn_name_iau,sn_name_tns,program,ls_id_dr9,dec_dr9,ra_dr9,elat_dr9,elon_dr9,glat_dr9,glon_dr9,mjd_max_dr9,mjd_min_dr9,ref_id_dr9,brickid_dr9,blob_nea_g_dr9,blob_nea_r_dr9,blob_nea_z_dr9,bx_dr9,by_dr9,dchisq_1_dr9,dchisq_2_dr9,dchisq_3_dr9,dchisq_4_dr9,dchisq_5_dr9,dec_ivar_dr9,dered_flux_g_dr9,dered_flux_r_dr9,dered_flux_w1_dr9,dered_flux_w2_dr9,dered_flux_w3_dr9,dered_flux_w4_dr9,dered_flux_z_dr9,dered_mag_g_dr9,dered_mag_r_dr9,dered_mag_w1_dr9,dered_mag_w2_dr9,dered_mag_w3_dr9,dered_mag_w4_dr9,dered_mag_z_dr9,ebv_dr9,fiberflux_g_dr9,fiberflux_r_dr9,fiberflux_z_dr9,fibertotflux_g_dr9,fibertotflux_r_dr9,fibertotflux_z_dr9,flux_g_dr9,flux_ivar_g_dr9,flux_ivar_r_dr9,flux_ivar_w1_dr9,flux_ivar_w2_dr9,flux_ivar_w3_dr9,flux_ivar_w4_dr9,flux_ivar_z_dr9,flux_r_dr9,flux_w1_dr9,flux_w2_dr9,flux_w3_dr9,flux_w4_dr9,flux_z_dr9,fracflux_g_dr9,fracflux_r_dr9,fracflux_w1_dr9,fracflux_w2_dr9,fracflux_w3_dr9,fracflux_w4_dr9,fracflux_z_dr9,fracin_g_dr9,fracin_r_dr9,fracin_z_dr9,fracmasked_g_dr9,fracmasked_r_dr9,fracmasked_z_dr9,gaia_a_g_val_dr9,gaia_astrometric_excess_noise_dr9,gaia_astrometric_excess_noise_sig_dr9,gaia_astrometric_sigma5d_max_dr9,gaia_astrometric_weight_al_dr9,gaia_e_bp_min_rp_val_dr9,gaia_phot_bp_mean_flux_over_error_dr9,gaia_phot_bp_mean_mag_dr9,gaia_phot_bp_rp_excess_factor_dr9,gaia_phot_g_mean_flux_over_error_dr9,gaia_phot_g_mean_mag_dr9,gaia_phot_rp_mean_flux_over_error_dr9,gaia_phot_rp_mean_mag_dr9,galdepth_g_dr9,galdepth_r_dr9,galdepth_z_dr9,g_r_dr9,htm9_dr9,mag_g_dr9,mag_r_dr9,mag_w1_dr9,mag_w2_dr9,mag_w3_dr9,mag_w4_dr9,mag_z_dr9,mw_transmission_g_dr9,mw_transmission_r_dr9,mw_transmission_w1_dr9,mw_transmission_w2_dr9,mw_transmission_w3_dr9,mw_transmission_w4_dr9,mw_transmission_z_dr9,nea_g_dr9,nea_r_dr9,nea_z_dr9,nest4096_dr9,objid_dr9,parallax_ivar_dr9,parallax_dr9,pmdec_ivar_dr9,pmdec_dr9,pmra_ivar_dr9,pmra_dr9,psfdepth_g_dr9,psfdepth_r_dr9,psfdepth_w1_dr9,psfdepth_w2_dr9,psfdepth_w3_dr9,psfdepth_w4_dr9,psfdepth_z_dr9,psfsize_g_dr9,psfsize_r_dr9,psfsize_z_dr9,ra_ivar_dr9,random_id_dr9,rchisq_g_dr9,rchisq_r_dr9,rchisq_w1_dr9,rchisq_w2_dr9,rchisq_w3_dr9,rchisq_w4_dr9,rchisq_z_dr9,ref_epoch_dr9,ring256_dr9,r_z_dr9,sersic_ivar_dr9,sersic_dr9,shape_e1_ivar_dr9,shape_e1_dr9,shape_e2_ivar_dr9,shape_e2_dr9,shape_r_ivar_dr9,shape_r_dr9,snr_g_dr9,snr_r_dr9,snr_w1_dr9,snr_w2_dr9,snr_w3_dr9,snr_w4_dr9,snr_z_dr9,w1_w2_dr9,w2_w3_dr9,w3_w4_dr9,wise_x_dr9,wise_y_dr9,z_w1_dr9,allmask_g_dr9,allmask_r_dr9,allmask_z_dr9,anymask_g_dr9,anymask_r_dr9,anymask_z_dr9,brick_primary_dr9,fitbits_dr9,gaia_astrometric_n_good_obs_al_dr9,gaia_astrometric_n_obs_al_dr9,gaia_astrometric_params_solved_dr9,gaia_duplicated_source_dr9,gaia_phot_bp_n_obs_dr9,gaia_phot_g_n_obs_dr9,gaia_phot_rp_n_obs_dr9,gaia_phot_variable_flag_dr9,maskbits_dr9,nobs_g_dr9,nobs_r_dr9,nobs_w1_dr9,nobs_w2_dr9,nobs_w3_dr9,nobs_w4_dr9,nobs_z_dr9,release_dr9,wisemask_w1_dr9,wisemask_w2_dr9,brickname_dr9,ref_cat_dr9,type_dr9,wise_coadd_id_dr9,photoz_dr9,zdif_dr9,Dist_degrees_dr9,Dist_arcsec_dr9,Dist_kpc_dr9,sep_in_radius_dr9,sep_in_radius_sigma_dr9,sep_in_radius_higher_dr9,sga_id_sga,sga_galaxy_sga,galaxy_sga,pgc_sga,ra_leda_sga,dec_leda_sga,morphtype_sga,pa_leda_sga,d25_leda_sga,ba_leda_sga,z_leda_sga,sb_d25_leda_sga,mag_leda_sga,byhand_sga,ref_sga,group_id_sga,group_name_sga,group_mult_sga,group_primary_sga,group_ra_sga,group_dec_sga,group_diameter_sga,brickname_sga,ra_sga,dec_sga,d26_sga,d26_ref_sga,pa_sga,ba_sga,ra_moment_sga,dec_moment_sga,sma_moment_sga,type,z,sn_ra,sn_dec
823,dr9,ZTF20aaervoa,AT2020pp,None,None,AT2020pp,ZTFmarshal,9906627624437570.0,16.473734131851014,225.6603243548514,32.20776757104183,217.6169316039646,57.85281206225877,20.43174342768184,58254.15021379074,57121.2640397826,0.0,425082.0,19.885576,18.774893,15.473227,2537.758,1438.6973,140980.62,167058.2,170405.75,169464.83,170470.36,2463611000000.0,13.672872,35.90054,96.57774,65.03731,285.13443,-908.5646,72.255226,19.66035,18.612247,17.537807,17.967094,16.362375,,17.852827,0.026512,4.070043,10.963888,22.586544,6.584259,15.335341,29.154568,12.640846,200.21971,80.72029,1.433145,0.512176,0.001691,2.3e-05,15.270869,34.05193,96.1448,64.8581,284.96667,-908.3627,70.14988,1.611662,0.977585,0.660862,0.757654,0.671093,2.588273,0.885429,0.749991,0.799987,0.784746,0.001655,0.001747,0.001548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.2962,404.756,47.61171,1.075914,3637140.0,19.74556,18.669645,17.542686,17.970089,16.363014,,17.884933,0.92452,0.948507,0.995517,0.997245,0.999412,0.999778,0.970862,19.88515,18.774723,15.528526,34562195.0,1858.0,0.0,0.0,0.0,0.0,0.0,0.0,1411.0789,687.1742,5.667037,1.027993,0.001973,2.5e-05,82.82569,1.659323,1.484266,1.308237,1634340600000.0,27.607498,2.557196,2.022721,3.387508,1.256634,0.531003,0.120378,2.009809,0.0,281730.0,0.784712,649.1724,2.921182,255073.78,-0.303672,284420.84,0.21298,238126.58,1.372899,178.86673,305.93777,115.0988,46.416653,11.716808,-4.370197,274.1314,-0.427402,1.607075,,242.60802,137.703,0.342247,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,230.0,231.0,26.0,26.0,3.0,9010.0,0.0,0.0,2257p165,,SER,2263p166,0.196924,0.152024,0.0011658184570899,4.196946445523904,3.706397170934287,3.0569957772013114,0.0045630193747624,3.0615587965760738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SN-II,0.0449,225.6599089,16.472638500000002
824,dr9,ZTF20aafdbst,AT2019aapa,None,None,AT2019aapa,ZTFmarshal,9906616740348512.0,-12.474080214845102,28.138351408610664,-22.41661788904247,21.349981875732848,-69.51372408608712,170.2534424927429,58411.26709755074,56933.2929127126,0.0,259004.0,4.791543,4.187569,5.11433,3335.5044,2155.3184,444.3525,469.30624,476.15356,477.64917,0.0,10362353000.0,0.239528,0.289371,3.275184,0.154332,-62.423717,-795.98517,0.464571,24.051607,23.846361,21.21191,24.528858,,,23.33237,0.021045,0.141587,0.174563,0.285483,0.141587,0.174563,0.285484,0.225062,4030.911,2637.0112,2.570532,0.550244,0.001416,1.9e-05,308.09836,0.277479,3.263524,0.153995,-62.394566,-795.8448,0.453793,0.084658,0.147765,15.33503,638.0381,6.678641,2.871998,0.166903,0.909086,0.909098,0.999991,0.004645,0.004326,0.017175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3324.5386,2102.8457,249.02788,0.227322,2140790.0,24.119246,23.891924,21.215782,24.531237,,,23.357855,0.939604,0.958904,0.99644,0.997812,0.999533,0.999824,0.9768,4.791415,4.187493,5.114185,71580779.0,607.0,0.0,0.0,0.0,0.0,0.0,0.0,6198.4243,4264.3545,4.159689,0.764116,0.001358,1.8e-05,473.14194,1.189768,1.0801,1.219055,10311856000.0,22.295788,1.051705,1.037817,0.543162,1.098949,0.576694,0.095152,0.895118,0.0,477776.0,0.534069,0.0,1.0,0.0,0.0,0.0,0.0,824.6904,0.329712,14.289051,14.249061,5.232368,0.114231,-2.347824,-3.492129,7.965309,-3.315454,,,318.28757,205.92615,2.142073,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,177.0,178.0,21.0,22.0,13.0,9010.0,0.0,0.0,0282m125,,REX,0278m122,1.154475,0.6044749999999999,0.00147301663936,5.302859901696019,33.99989676638808,16.08330877158253,1.69861586644441,17.78192463802694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AGN,0.55,28.1385567,-12.4726209
825,dr9,ZTF20aafdbst,AT2019aapa,None,None,AT2019aapa,ZTFmarshal,9906616740348770.0,-12.474483600281784,28.144645906930524,-22.419323043981223,21.35596749287758,-69.50990457981203,170.26724705725275,58411.26709755074,56933.2929127126,0.0,259004.0,8.371915,7.629951,9.059315,3251.0542,2149.811,807.28375,966.28046,1169.2828,1194.2479,1195.6211,28173085000.0,0.38673,0.750935,0.607463,0.697604,51.465782,392.1395,0.953526,23.53148,22.810995,23.0412,22.890978,18.221203,16.0164,22.551668,0.021011,0.147802,0.292881,0.378825,0.147802,0.292881,0.378825,0.36341,2314.9277,1429.8954,3.087209,0.685881,0.001479,2.1e-05,175.43077,0.720124,0.605304,0.696081,51.441784,392.07047,0.93144,0.002354,0.002854,9.802825,5.197848,0.892423,1.727832,0.010619,0.90891,0.90891,0.999612,0.012991,0.011986,0.020374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3324.5386,2102.8457,249.02788,0.742527,2140790.0,23.599009,22.856482,23.045067,22.89335,18.22171,16.01659,22.577112,0.939699,0.95897,0.996446,0.997816,0.999534,0.999824,0.976838,8.367349,7.629579,9.05827,71580779.0,866.0,0.0,0.0,0.0,0.0,0.0,0.0,6198.4243,4264.3545,4.159689,0.764116,0.001358,1.8e-05,473.14194,1.189768,1.0801,1.219055,12196874000.0,17.020256,1.007355,1.058121,0.33669,0.613983,0.436276,0.081983,0.978807,0.0,477776.0,0.279369,0.0,1.0,417.0978,-0.440234,398.73456,-0.53203,403.52438,1.127618,17.484982,27.230728,1.063546,0.576479,1.978145,1.776652,12.336954,0.151716,4.67164,2.20512,310.24225,205.38803,-0.467955,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,178.0,182.0,23.0,24.0,13.0,9010.0,0.0,0.0,0282m125,,EXP,0278m122,0.528966,0.0210339999999999,0.0062304363955022,22.42957102380799,143.8097768866074,19.89110764798717,0.8781365997789915,20.76924424776616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AGN,0.55,28.1385567,-12.4726209
829,dr9,ZTF20aagexvg,AT2020adc,None,None,AT2020adc,ZTFmarshal,9906620138852864.0,-3.463778952248332,162.70130693282323,-9.991158915791562,165.3976976882675,47.77962746824301,254.66495720050187,58468.29029804074,57110.984774622586,0.0,310861.0,114.81722,112.53486,113.45574,421.48294,2297.1208,34347.824,171271.31,81154.19,172561.78,172850.94,146955450000.0,42.27321,64.08241,49.43593,32.86861,-199.19627,5293.2256,83.9943,18.434837,17.983152,18.264893,18.708046,,13.190699,17.689375,0.036852,1.611205,2.530975,3.426585,1.611223,2.530999,3.426616,37.904255,61.631527,18.71293,1.14102,0.292708,0.000525,9e-06,2.615497,59.542194,49.128147,32.742786,-199.0334,5291.591,80.61179,0.034611,0.023124,0.064181,0.115401,1.315831,0.925836,0.017495,0.994898,0.994912,0.994831,0.02703,0.026864,0.027759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1215.7726,440.4447,54.137257,0.490341,2494839.0,18.55328,18.062939,18.271673,18.712212,,13.191034,17.734003,0.89665,0.92915,0.993774,0.996172,0.999182,0.999691,0.959729,114.70757,112.43669,113.35288,110634887.0,4608.0,0.0,0.0,0.0,0.0,0.0,0.0,2034.7384,839.60944,3.743745,0.689866,0.000825,1.2e-05,112.34297,1.390188,1.162167,1.095139,194174550000.0,25.959614,1.469937,1.583736,0.840163,0.736601,0.559291,0.126888,1.191009,0.0,416719.0,0.328936,25308.416,0.810863,285596.12,0.07863,232157.83,0.061594,16227.212,3.761853,297.5702,257.57028,52.477974,17.714672,-4.559708,15.879303,130.36942,-0.440538,,,39.970608,218.88814,-0.53767,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,166.0,161.0,14.0,14.0,3.0,9010.0,0.0,0.0,1626m035,,SER,1633m031,0.068187,0.0150129999999999,0.0005557207351159,2.000594646417532,3.129892979868372,0.5318109576364446,0.0011097713417705,0.5329207289782152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SNIb,0.0832,162.7007805,-3.4639598
832,dr9,ZTF20aagikvv,AT2019aamv,None,None,AT2019aamv,ZTFmarshal,9907732932003904.0,33.53942236918501,191.2587125692771,34.86537492446894,175.07288562834728,83.44195983189456,134.69531199757785,57902.17812975874,57403.54369303627,0.0,513521.0,54.172714,55.41645,46.649532,1271.6655,2341.2988,756.52924,1051.8405,1072.5432,1058.7565,1072.7092,7200917500.0,2.238817,3.675524,15.834039,15.928546,54.15035,-327.30548,10.222842,21.624954,21.086702,19.50102,19.49456,18.165997,,19.97607,0.014701,0.344763,0.574104,1.617531,0.344763,0.574104,1.617531,2.143479,62.10444,22.898846,1.664686,0.409745,0.000656,1e-05,5.245803,3.569343,15.79464,15.904194,54.13268,-327.26517,10.056585,7e-06,1.1e-05,0.060666,0.04485,0.181472,0.579799,5e-06,0.970152,0.971984,0.966039,0.236103,0.238407,0.321194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,487.43845,166.99738,43.096672,0.553673,3586003.0,21.672201,21.118528,19.503725,19.496222,18.166351,,19.993874,0.957416,0.971111,0.997512,0.998471,0.999674,0.999877,0.983737,53.39715,54.610355,46.357525,44092417.0,2111.0,0.0,0.0,0.0,0.0,0.0,0.0,746.574,255.47726,5.33387,0.969448,0.001165,1.4e-05,85.53649,1.515783,1.53361,1.142179,9624946000.0,13.308735,0.705182,0.678641,1.828884,1.281698,0.733806,0.173887,0.63782,0.0,175136.0,1.124655,0.0,4.0,613.2647,0.1635,363.22833,0.086062,51.628197,3.233577,16.891977,17.080284,20.378675,10.180485,1.386622,-1.036458,23.03332,0.007504,1.32987,,122.114395,223.77255,0.490149,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,201.0,200.0,15.0,14.0,2.0,9011.0,0.0,0.0,1912p335,,DEV,1907p333,0.652959,0.2533589999999999,0.0145818531142364,52.49467121125117,281.8786061737225,16.234241897208936,0.6987234621225746,16.93296535933151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SLSN-I,0.3996,191.2568787,33.5539239
833,dr9,ZTF20aagikvv,AT2019aamv,None,None,AT2019aamv,ZTFmarshal,9907732932003944.0,33.56320665161519,191.2614548324649,34.88738469290472,175.061549842902,83.41923916723039,134.63067377988787,57902.17812975874,57403.54369303627,0.0,513521.0,10.583444,10.864878,9.496992,1240.4128,2668.1204,911.7148,1079.1372,1080.8416,1097.2292,1101.0103,13925761000.0,0.867287,2.236071,3.542603,4.568402,-36.771,2838.5742,2.800659,22.654593,21.626286,21.126694,20.85059,,13.867249,21.38185,0.014608,0.348735,0.911901,1.156902,0.348735,0.911901,1.156903,0.830582,316.0321,112.433395,3.577097,0.817925,0.000971,1.3e-05,46.072475,2.171875,3.533844,4.561461,-36.75908,2838.2268,2.755396,0.017849,0.011261,1.221764,0.389096,1.819417,0.968397,0.00592,0.9998,0.99977,0.999918,0.010318,0.011929,0.01091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,487.43845,166.99738,65.23733,1.043631,3586003.0,22.701544,21.657913,21.129381,20.85224,,13.867382,21.39954,0.957678,0.971291,0.997527,0.998481,0.999676,0.999878,0.983838,10.582261,10.864013,9.496584,44092422.0,2153.0,0.0,0.0,0.0,0.0,0.0,0.0,746.574,255.47726,5.33387,0.969448,0.001165,1.4e-05,119.38698,1.515783,1.53361,1.278383,8693367000.0,31.053846,0.794973,0.868721,0.582557,0.576193,0.717836,0.118061,0.902682,0.0,175136.0,0.258373,0.0,1.0,421.95264,-0.238146,263.31506,-0.111179,611.69507,0.831252,14.765506,23.029398,6.683635,4.12535,-1.14561,10.045693,18.702719,0.277142,,,119.26006,254.92255,0.270159,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,198.0,202.0,13.0,14.0,3.0,9011.0,0.0,0.0,1912p335,,EXP,1907p333,0.47271,0.07311,0.0100355072797013,36.12782620692488,193.9941914163624,43.46194199463566,2.114019234678286,45.57596122931395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SLSN-I,0.3996,191.2568787,33.5539239
835,dr9,ZTF20aagqrbx,AT2020afq,None,None,AT2020afq,ZTFmarshal,9907739542424500.0,59.0653629839343,99.73746369311613,35.833993106336244,96.156506350968,21.481766060162048,156.40982837915243,58161.26599537073,57807.11837175864,0.0,614388.0,15.904497,13.629797,9.77526,1192.1222,2698.0088,5531.0415,6831.483,7245.3213,7294.904,7301.7603,110751465000.0,1.085692,4.380893,20.829065,15.235569,-17.041294,-246.01361,10.091002,22.410734,20.896093,19.203325,19.542852,,,19.990164,0.057644,0.351233,1.498437,3.630842,0.351233,1.498437,3.630842,0.915375,351.98157,115.39551,2.983823,0.801341,0.001157,1.5e-05,58.629093,3.905194,20.626577,15.144438,-17.019503,-245.89478,9.462619,0.0,0.0,0.110595,0.095975,0.655715,1.526582,0.0,0.995843,0.99537,0.85797,0.013033,0.010743,0.096276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,509.15314,171.75978,86.805885,1.575109,3765995.0,22.596003,21.020893,19.213932,19.549368,,,20.05997,0.843126,0.891415,0.990279,0.994018,0.998721,0.999517,0.937728,15.901664,13.628935,10.875889,29157113.0,2996.0,0.0,0.0,0.0,0.0,0.0,0.0,703.80927,243.74062,5.0221,0.993409,0.001144,1.4e-05,169.07764,1.897661,1.725887,1.2867,56857244000.0,25.135786,0.787221,0.981636,0.52202,0.821577,0.560676,0.124153,0.869687,0.0,56298.0,0.960922,0.0,1.0,3339.8901,-0.326058,3416.2986,-0.357912,3310.4407,1.088513,17.173502,41.95049,35.629826,13.556947,-0.578793,-0.947932,72.454926,-0.335436,,,113.62646,258.87106,0.846039,0.0,0.0,0.0,0.0,0.0,2048.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,200.0,205.0,16.0,16.0,6.0,9011.0,0.0,0.0,0996p590,,EXP,1008p590,0.404657,9999.404657,0.0035146664150356,12.652799094128264,,11.62393016356099,0.1855993562501678,11.809529519811155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CV,-9999.0,99.7440623,59.064443
836,dr9,ZTF20aagqrbx,AT2020afq,None,None,AT2020afq,ZTFmarshal,9907739542424620.0,59.06653125573659,99.750061267055,35.83569508957861,96.16434692918804,21.48829705689542,156.41069273537713,58161.26599537073,57807.11837175864,0.0,614388.0,13.30144,11.428305,9.020699,1103.164,2714.1843,146.93388,172.12352,169.41405,174.2562,0.0,1824864000.0,0.36239,0.710765,1.434812,2.508208,15.728535,325.96362,1.04621,23.602058,22.870686,22.108013,21.50159,19.50828,16.217077,22.450953,0.057856,0.139553,0.289445,0.448267,0.139553,0.289445,0.448267,0.305349,434.5149,151.13947,3.658016,0.868455,0.001116,1.4e-05,79.55122,0.633319,1.420812,2.49315,15.708348,325.8056,0.980829,0.000261,0.000173,1.790628,1.005184,1.902573,2.487603,0.000199,0.985934,0.986343,0.993632,0.044775,0.033788,0.029033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,509.15314,171.75978,100.07469,0.792065,3765995.0,23.78801,22.995945,22.118658,21.50813,19.509674,16.217604,22.521017,0.842597,0.891038,0.990243,0.993997,0.998717,0.999515,0.937507,13.270304,11.41925,9.014684,29157116.0,3117.0,0.0,0.0,0.0,0.0,0.0,0.0,703.80927,243.74062,5.0221,0.993409,0.001144,1.4e-05,188.93765,1.897661,1.725887,1.2867,1828870800.0,39.560413,0.896365,0.89028,0.80898,0.865458,0.570621,0.11581,1.008946,0.0,56298.0,0.474928,0.0,1.0,0.0,0.0,0.0,0.0,162.71152,0.591304,6.365002,7.785944,2.717438,2.32339,0.524864,1.226194,8.748163,0.610529,1.998455,3.29207,105.12517,260.26624,0.402359,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,198.0,202.0,15.0,15.0,6.0,9011.0,0.0,0.0,0996p590,,REX,1008p590,0.777931,9999.777931,0.0037243444314081,13.40763995306929,,22.674698552807502,3.006225498469719,25.680924051277223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CV,-9999.0,99.7440623,59.064443
838,dr9 and local_universe,ZTF20aahdutc,ZTF20aahdutc,None,None,None,ZTFmarshal,9907734452110198.0,38.56359856600476,142.1660353065363,22.405885213985368,131.91128057497994,46.475645561832295,184.3993689976432,58171.30250312014,57429.29942175787,390521.0,536716.0,274.797,272.88602,271.1894,2677.8389,2673.7644,0.0,0.0,0.0,0.0,0.0,647194940000.0,261.05563,383.59024,230.1217,133.789,223.10419,-892.5162,461.47427,16.458168,16.04033,16.595106,17.183949,16.62873,,15.839631,0.015767,4.696352,7.006661,8.546886,4.697428,7.008232,8.548666,249.15094,7.518087,2.713986,0.567814,0.188939,0.000402,8e-06,1.926568,371.7175,229.50761,133.56963,223.02611,-892.39825,453.4295,0.002375,0.004712,0.092885,0.076685,0.261677,1.943299,0.020218,0.996992,0.997245,0.996229,0.014538,0.018092,0.01718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,476.85782,151.0126,84.238945,0.434378,3930193.0,16.508844,16.074467,16.598007,17.18573,16.62911,,15.858726,0.954398,0.969048,0.997331,0.99836,0.99965,0.999868,0.982567,274.69482,272.90884,271.13107,23616033.0,886.0,0.0,0.0,0.0,0.0,0.0,0.0,697.30426,229.44162,4.604699,0.867283,0.000959,1.2e-05,149.67575,1.646942,1.53673,1.30992,712764800000.0,8.087209,4.133699,3.42367,3.698013,1.776523,0.590613,0.174945,2.351238,0.0,147348.0,0.215741,195990.9,0.833028,1644271.1,0.02785,2585719.0,-0.331089,98113.65,7.560847,683.1502,612.37415,172.9418,58.05893,4.474265,-2.553218,629.364,-0.587723,0.55662,,255.2078,255.21349,-0.739282,0.0,0.0,0.0,0.0,0.0,0.0,1.0,528.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,3.0,3.0,188.0,187.0,15.0,15.0,3.0,9011.0,0.0,0.0,1422p385,L3,SER,1421p378,0.013838,0.001388,0.0007698539034003,2.7714740522411665,0.7056390329696672,0.3665560290058993,0.000154776563906,0.3667108055698053,390521.0,SGA-2020 390521,PGC026896,26896.0,142.166031,38.5636045,Sc,138.64,0.49545,0.552077,0.0124453,23.7855,16.682,False,LEDA-20181114,140780.0,UGC05048_GROUP,2.0,False,142.159318952575,38.5465994704123,1.6059,1422p385,142.166035306536,38.5635985660048,0.754067,SB26,138.383,0.538824,142.165930438275,38.5636706617699,17.2835,SNIc,0.01245,142.16528390000002,38.5631011
839,dr9,ZTF20aahdutc,ZTF20aahdutc,None,None,None,ZTFmarshal,9907734452109952.0,38.55904729882426,142.1449421063569,22.396000897596963,131.89617446499918,46.459118035582826,184.40579592618343,58171.30250312014,57429.29942175787,0.0,536716.0,118.08404,111.961784,103.020546,2904.5322,2611.4553,3972.8416,4661.473,5065.6978,4698.0913,5127.118,30864925000.0,7.368429,13.756849,18.94568,18.665514,487.292,-1979.9342,20.70901,20.331562,19.653702,19.306225,19.322401,15.780527,,19.209602,0.015573,0.793755,1.504405,2.295871,0.814025,1.531661,2.309946,7.036469,29.52495,9.06673,0.839202,0.21535,0.000333,7e-06,5.52143,13.336231,18.895748,18.635286,487.1236,-1979.6758,20.352415,0.282553,0.226199,0.946596,0.694313,0.643623,1.215551,0.133947,0.758343,0.760328,0.753271,0.140304,0.142169,0.139238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,476.85782,151.0126,84.238945,0.694195,3930193.0,20.381613,19.687418,19.30909,19.32416,15.780902,,19.22846,0.954948,0.969425,0.997364,0.998381,0.999654,0.999869,0.982781,117.031136,111.0333,102.228424,23616034.0,641.0,0.0,0.0,0.0,0.0,0.0,0.0,697.30426,229.44162,4.604699,0.867283,0.000959,1.2e-05,149.67575,1.646942,1.53673,1.30992,39230697000.0,89.35343,0.86063,0.823214,1.170709,0.559744,0.649617,0.180621,0.906758,0.0,147348.0,0.458958,58.24163,6.0,3205.2053,0.19884,1292.6632,0.027088,43.681908,7.311284,38.233963,40.156742,17.310009,8.647863,8.887543,-5.058893,47.823544,-0.01507,3.543258,,276.79794,249.24298,-0.080629,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,191.0,192.0,14.0,15.0,3.0,9011.0,0.0,0.0,1422p385,,SER,1421p378,0.300095,0.287645,0.0164145909856737,59.09252754842558,15.045421031918067,8.08237343104516,0.1672609112118189,8.249634342256979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SNIc,0.01245,142.16528390000002,38.5631011
