snname,index,targetid,tileid,petal,night,ra,dec,pmra,pmdec,ref_epoch,override,hemisphere,sn_ra,sn_dec,sn_z,program,priority,tns_name,iau_name,ptfiptf_name,spname,z,zerr,zwarn,chi2,deltachi2,spectype,subtype
14axv,1,39633463527080922,417,5,20210409,270.458776557404,67.0415845453719,0.0,0.0,0.0,False,north,270.46371,67.040946,0.09,PTF-iPTF,1.0,None,None,iPTF14axv,iPTF14axv,0.0874350100484698,3.79469643619608e-06,0.0,7955.54053926468,3424.67237293534,GALAXY,
14axv,2,39633463527081053,418,6,20210410,270.477415259511,67.0445417681356,0.0,0.0,0.0,False,north,270.46371,67.040946,0.09,PTF-iPTF,1.0,None,None,iPTF14axv,iPTF14axv,0.0875898680751468,4.42665108260528e-06,0.0,8575.63363158703,4168.60671699047,GALAXY,
14axw,1,39633123213837699,336,9,20210407,242.396344210962,42.4430224262129,0.0,0.0,0.0,False,north,242.396819,42.441863,0.072,PTF-iPTF,1.0,None,None,iPTF14axw,iPTF14axw,0.0718035820280001,4.17215536808889e-06,0.0,7952.84738266468,1882.18223512173,GALAXY,
14axw,1,39633123213837699,345,9,20210508,242.396344210962,42.4430224262129,0.0,0.0,0.0,False,north,242.396819,42.441863,0.072,PTF-iPTF,1.0,None,None,iPTF14axw,iPTF14axw,0.0718241307739815,3.91873404909103e-06,0.0,7933.76990061998,2017.5864943862,GALAXY,
14vu,1,39632940493178515,80659,6,20210304,165.563142577389,33.0195387540874,0.0,0.0,0.0,False,north,165.563666,33.020256,0.1213,PTF-iPTF,1.0,None,None,iPTF14vu,iPTF14vu,0.121281116967316,3.82355976139052e-06,0.0,10015.6625076532,7534.13626563549,GALAXY,
15ais,1,39633307687716745,81057,2,20210324,169.611498291518,54.0778669011192,0.0,0.0,0.0,False,north,169.611811,54.078838,0.083,PTF-iPTF,1.0,None,None,iPTF15ais,iPTF15ais,0.0882275283469031,3.0050093787146e-06,0.0,7958.71383011341,4199.99216639996,GALAXY,
15akf,1,39633259654545516,81067,0,20210327,178.829470447079,50.7997280908366,0.0,0.0,0.0,False,north,178.825585,50.800558,0.0527,PTF-iPTF,1.0,None,None,iPTF15akf,iPTF15akf,0.0531018495393571,4.22706294646633e-06,0.0,14210.1693586409,19868.0621967018,GALAXY,
15akq,2,39632951461284724,80896,5,20210406,225.964395676579,33.5556774260372,0.0,0.0,0.0,False,north,225.963729,33.555038,0.1094,PTF-iPTF,1.0,None,None,iPTF15akq,iPTF15akq,0.109146714333461,1.31686250645182e-06,0.0,10646.6686553955,28034.4712514877,GALAXY,
15fjg,1,39633355649584463,81062,1,20210327,187.798173496879,57.4957044279556,0.0,0.0,0.0,False,north,187.796733,57.495536,0.093,PTF-iPTF,1.0,SN2016al,None,None,SN2016al,0.0891490275652994,2.46700314947852e-05,0.0,8097.82920886017,404.125508577563,GALAXY,
15vo,2,39628243799639873,80719,8,20210130,130.935804943368,19.2678175124078,0.0,0.0,0.0,False,south,130.944892,19.259089,0.052,PTF-iPTF,1.0,None,None,iPTF15vo,iPTF15vo,0.215580765681532,4.30268753088166e-05,0.0,7751.19806336612,215.195574652404,GALAXY,
15wb,1,2305843032135599261,80722,2,20210328,127.074958333,0.289305555556,0.0,0.0,0.0,False,south,127.075273,0.28965,0.0305,PTF-iPTF,1.0,None,None,iPTF15wb,iPTF15wb,-0.00199569129234795,4.13114935733491e-48,1570.0,9e+99,1.94266889222573e+84,STAR,CV
15wd,1,39633321822522160,81058,2,20210324,174.725250393494,55.0576434637671,0.0,0.0,0.0,False,north,174.723907,55.054763,0.05735,PTF-iPTF,1.0,None,None,iPTF15wd,iPTF15wd,0.057353706245636,4.63130788623916e-06,0.0,10777.1977693439,8333.99532920122,GALAXY,
15wk,1,39628243766084410,80719,2,20210130,128.766206499932,19.1857781011085,0.0,0.0,0.0,False,south,128.766146,19.185699,0.209,PTF-iPTF,1.0,None,None,iPTF15wk,iPTF15wk,-0.00199569129234795,4.13114935733491e-48,1570.0,9e+99,1.94266889222573e+84,STAR,CV
15zr,1,39633311340954958,81066,0,20210326,179.745833333,54.2390277778,0.0,0.0,0.0,False,north,179.674105,54.26816,0.2,PTF-iPTF,1.0,None,None,iPTF15zr,iPTF15zr,0.0122379251436684,2.23446964286917e-06,0.0,105067.279615283,314343.219706139,GALAXY,
16ahq,2,39633296895773069,81057,1,20210324,170.261958333,53.1695555556,0.0,0.0,0.0,False,north,170.245934,53.173817,0.003856,PTF-iPTF,1.0,AT2016agi,None,None,AT2016agi,0.00383909944455525,2.56646180003722e-06,0.0,102049.322417235,179790.52673841,GALAXY,
16azt,1,39633332824179252,309,6,20210407,243.737747372514,55.8735278953537,0.0,0.0,0.0,False,north,243.739634,55.869897,0.0528,PTF-iPTF,1.0,AT2016azx,None,None,AT2016azx,0.0528441580065212,2.20614051638529e-05,0.0,10915.110942224,3465.43224576325,GALAXY,
16azt,2,39633332824179396,312,6,20210416,243.752335696449,55.8692119804042,0.0,0.0,0.0,False,north,243.739634,55.869897,0.0528,PTF-iPTF,1.0,AT2016azx,None,None,AT2016azx,0.0540991214724146,4.06518856321168e-06,0.0,7914.26804843545,2220.5510583818,GALAXY,
16bai,1,39633336208983599,310,5,20210410,242.571603869169,56.1110842404268,0.0,0.0,0.0,False,north,242.571716,56.111205,0.045,PTF-iPTF,1.0,AT2016bal,None,None,AT2016bal,0.0512240314889926,6.54283669586989e-06,0.0,8237.13525509089,1932.09353724867,GALAXY,
16bai,1,39633336208983599,317,5,20210430,242.571603869169,56.1110842404268,0.0,0.0,0.0,False,north,242.571716,56.111205,0.045,PTF-iPTF,1.0,AT2016bal,None,None,AT2016bal,0.0512184350991287,6.26564567027172e-06,2.0,4829.7333400473,765.396440722048,GALAXY,
16bai,1,39633336208983599,319,5,20210503,242.571603869169,56.1110842404268,0.0,0.0,0.0,False,north,242.571716,56.111205,0.045,PTF-iPTF,1.0,AT2016bal,None,None,AT2016bal,0.051188076957712,5.9461947600881e-06,0.0,9264.22422337532,2820.45557236671,GALAXY,
16br,2,39633304231609440,81060,8,20210324,181.788457489691,53.671445103185,0.0,0.0,0.0,False,north,181.780342,53.66841,0.0589,PTF-iPTF,1.0,SN2016aex,None,None,SN2016aex,0.0589226963568184,8.17456124297907e-06,0.0,21380.5167995095,35501.374950124,GALAXY,
16fop,1,39628025402229447,80624,7,20210109,4.85480143045145,10.0722569260484,0.0,0.0,0.0,False,south,4.854253,10.071566,0.088,PTF-iPTF,1.0,AT2016fop,None,None,AT2016fop,0.0888305559209358,9.87093317856312e-06,0.0,12689.8738842756,6008.2430908978,GALAXY,
16gqr,1,39628013444271567,80624,2,20210109,2.73402059729085,9.38538757999649,0.0,0.0,0.0,False,south,2.734128,9.385351,0.0275,PTF-iPTF,1.0,AT2016gqr,None,None,AT2016gqr,0.0275355860613876,4.09326385501176e-06,0.0,8525.28432754427,1231.6663460359,GALAXY,
16hvw,1,39628478047324888,80616,5,20201223,356.183488350009,29.8641536403549,0.0,0.0,0.0,False,south,356.186182,29.862168,0.03663,PTF-iPTF,1.0,AT2016hvw,None,None,AT2016hvw,0.0363771343394413,4.97817576881607e-06,0.0,15496.0379070267,37691.527630304,GALAXY,
16ph,1,39627817444446417,12,0,20210406,150.200583333,1.23713888889,0.0,0.0,0.0,False,south,150.19688,1.237223,0.04625,PTF-iPTF,1.0,AT2016oc,None,None,AT2016oc,0.0461313389448127,4.91312773045992e-06,0.0,8250.29264459014,3644.08631919324,GALAXY,
16ph,1,39627817444446417,20,0,20210502,150.200583333,1.23713888889,0.0,0.0,0.0,False,south,150.19688,1.237223,0.04625,PTF-iPTF,1.0,AT2016oc,None,None,AT2016oc,0.0461712640042101,5.8893964610303e-06,0.0,8249.03798741847,3057.98436897248,GALAXY,
17yw,1,39633285977998835,81067,3,20210327,176.895851765342,52.5499501720288,0.0,0.0,0.0,False,north,176.897372,52.550299,0.146,PTF-iPTF,1.0,AT2017yw,None,None,AT2017yw,0.146371073937443,2.42329429095925e-06,0.0,8568.32655143738,13295.6086025238,GALAXY,
2006lr,1,39627785391578347,80637,8,20210221,39.7206054161432,0.0900938900911393,0.0,0.0,0.0,False,north,39.7207,0.0901389,0.2619,SDSS_II,1.0,None,None,None,2006lr,0.262339526606291,2.56312705920248e-05,0.0,8340.83300468326,294.526751691476,GALAXY,
AGN_1016,1,39627763652493506,56,9,20210407,183.756725,-0.880508,0.0,0.0,0.0,False,unknown,183.756725,-0.880508,1.503,Mat_QSO,3.0,None,None,None,AGN_1016,-0.00199569129234795,4.13114935733491e-48,1570.0,9e+99,1.94266889222573e+84,STAR,CV
AGN_1016,1,39627763652493506,58,9,20210412,183.756725,-0.880508,0.0,0.0,0.0,False,unknown,183.756725,-0.880508,1.503,Mat_QSO,3.0,None,None,None,AGN_1016,1.49998551068853,0.000154969153429169,0.0,10523.1224270165,2486.69763840735,QSO,
AGN_1069,1,39627763564413198,29,1,20210409,178.513592,-0.881386,0.0,0.0,0.0,False,unknown,178.513592,-0.881386,0.746,Mat_QSO,4.0,None,None,None,AGN_1069,0.748938639797451,7.0490520610778e-05,0.0,15418.3055938482,9817.29793167114,QSO,
AGN_1070,1,39633153983253025,326,4,20210407,239.751294,44.226666,0.0,0.0,0.0,False,unknown,239.751294,44.226666,2.208,Mat_QSO,4.0,None,None,None,AGN_1070,2.20204805143974,0.00021111524698518,0.0,11815.9370201677,7021.08039446175,QSO,
AGN_1070,1,39633153983253025,327,4,20210408,239.751294,44.226666,0.0,0.0,0.0,False,unknown,239.751294,44.226666,2.208,Mat_QSO,4.0,None,None,None,AGN_1070,2.20323670207519,0.000173074451621792,0.0,10434.7430206239,5160.23688289523,QSO,
AGN_1070,1,39633153983253025,328,3,20210409,239.751294,44.226666,0.0,0.0,0.0,False,unknown,239.751294,44.226666,2.208,Mat_QSO,4.0,None,None,None,AGN_1070,2.2033059272884,0.000214425539680111,0.0,10868.3695116639,5398.17708173394,QSO,
AGN_1070,1,39633153983253025,329,4,20210410,239.751294,44.226666,0.0,0.0,0.0,False,unknown,239.751294,44.226666,2.208,Mat_QSO,4.0,None,None,None,AGN_1070,2.20211561255352,0.000446780969914356,0.0,11145.2573636696,5106.30108169466,QSO,
AGN_108,1,39633365367785518,81022,9,20210404,192.086359,58.17861,0.0,0.0,0.0,False,unknown,192.086359,58.17861,0.854,Mat_QSO,2.0,None,None,None,AGN_108,0.859210959135447,9.63142978556406e-05,0.0,9862.69834254682,148.699990548193,QSO,
AGN_1099,1,39632940199579170,80651,5,20210328,144.854618,32.93898,0.0,0.0,0.0,False,unknown,144.854618,32.93898,1.187,Mat_QSO,4.0,None,None,None,AGN_1099,1.19002551368787,0.000106068183106443,0.0,9319.54406231642,6518.46268481016,QSO,
AGN_1155,1,39627769679710494,55,0,20210406,183.097359,-0.837405,0.0,0.0,0.0,False,unknown,183.097359,-0.837405,1.15,Mat_QSO,4.0,None,None,None,AGN_1155,1.15043013858018,6.60439047617735e-05,0.0,25292.8460863233,2303.43455517292,QSO,
AGN_1155,1,39627769679710494,67,0,20210407,183.097359,-0.837405,0.0,0.0,0.0,False,unknown,183.097359,-0.837405,1.15,Mat_QSO,4.0,None,None,None,AGN_1155,1.15270420321529,0.000131765975971465,0.0,10359.9240771085,393.328457459807,QSO,
AGN_1210,1,39627770296272554,245,9,20210407,219.818676,-0.775207,0.0,0.0,0.0,False,unknown,219.818676,-0.775207,0.589,Mat_QSO,4.0,None,None,None,AGN_1210,-0.00199569129234795,4.13114935733491e-48,1570.0,9e+99,1.94266889222573e+84,STAR,CV
AGN_1210,1,39627770296272554,246,1,20210408,219.818676,-0.775207,0.0,0.0,0.0,False,unknown,219.818676,-0.775207,0.589,Mat_QSO,4.0,None,None,None,AGN_1210,0.588729298658587,2.77037834132811e-05,0.0,11997.0389316678,15742.2765430808,QSO,
AGN_1217,1,39627775748870981,80663,8,20210322,184.992316,-0.591675,0.0,0.0,0.0,False,unknown,184.992316,-0.591675,0.155,Mat_QSO,4.0,None,None,None,AGN_1217,0.154988977175997,5.60010064996115e-06,0.0,15292.1416904926,32539.9391153157,GALAXY,
AGN_1289,1,39628422581846105,80708,7,20210221,197.694871,27.279143,0.0,0.0,0.0,False,unknown,197.694871,27.279143,0.302,Mat_QSO,4.0,None,None,None,AGN_1289,0.30150010247342,9.31728007941061e-06,0.0,104270.298732519,140357.707148314,QSO,
AGN_1351,1,39627805348073530,2,1,20210407,149.214897,0.752364,0.0,0.0,0.0,False,unknown,149.214897,0.752364,2.493,Mat_QSO,4.0,None,None,None,AGN_1351,2.48701691791399,5.87875229798115e-05,0.0,37228.0373425484,8351.81385564804,QSO,
AGN_1351,1,39627805348073530,8,1,20210430,149.214897,0.752364,0.0,0.0,0.0,False,unknown,149.214897,0.752364,2.493,Mat_QSO,4.0,None,None,None,AGN_1351,2.4869357286782,5.93502680737753e-05,0.0,40827.3339707851,6976.3602335453,QSO,
AGN_1402,1,39627746065779699,217,1,20210406,215.649514,-1.869733,0.0,0.0,0.0,False,unknown,215.649514,-1.869733,0.666,Mat_QSO,4.0,None,None,None,AGN_1402,0.666435723435172,8.56974399940296e-06,0.0,22641.0020599365,12915.3718519211,GALAXY,
AGN_1420,1,39628427946361518,80708,7,20210221,197.197892,27.398067,0.0,0.0,0.0,False,unknown,197.197892,27.398067,0.462,Mat_QSO,4.0,None,None,None,AGN_1420,0.462057626813674,1.54400274243017e-05,0.0,20614.4588210583,81564.3914365768,QSO,
AGN_1433,1,39627797462785642,80669,7,20210206,39.232192,0.61392,0.0,0.0,0.0,False,unknown,39.232192,0.61392,0.877,Mat_QSO,4.0,None,None,None,AGN_1433,0.87741602960053,4.17796176043881e-05,0.0,21176.0414298773,26027.9874750376,QSO,
AGN_1486,1,39628512167985263,80887,9,20210404,196.39277,31.470263,0.0,0.0,0.0,False,unknown,196.39277,31.470263,2.675,Mat_QSO,4.0,None,None,None,AGN_1486,2.62970924422105,0.000135479134697735,0.0,18099.8085036874,16.6208852231503,QSO,
AGN_1490,1,39627769629378012,42,9,20210412,180.058666,-0.777359,0.0,0.0,0.0,False,unknown,180.058666,-0.777359,0.179,Mat_QSO,4.0,None,None,None,AGN_1490,0.178964717136618,1.0069898180613e-05,0.0,37689.8806524873,44470.5656360984,QSO,
AGN_1490,1,2305843036053056771,52,9,20210415,180.058666,-0.777359,0.0,0.0,0.0,False,unknown,180.058666,-0.777359,0.179,Mat_QSO,4.0,None,None,None,AGN_1490,0.178966942942058,1.70459157574734e-05,0.0,16152.7037223279,15482.9037584364,QSO,
AGN_150,1,39628454559221406,109,3,20210406,193.173256,28.684024,0.0,0.0,0.0,False,unknown,193.173256,28.684024,1.093,Mat_QSO,2.0,None,None,None,AGN_150,1.09200015121892,0.000158142665016186,0.0,10575.7266905606,8730.74051349724,QSO,
AGN_1506,1,39628158609132087,80893,3,20210404,217.719901,15.520744,0.0,0.0,0.0,False,unknown,217.719901,15.520744,2.629,Mat_QSO,4.0,None,None,None,AGN_1506,2.62083221897526,8.52457107039837e-05,0.0,34708.6311466694,87705.6808888838,QSO,
AGN_1512,1,39628526927742754,80698,8,20210318,150.022359,32.153605,0.0,0.0,0.0,False,unknown,150.022359,32.153605,2.019,Mat_QSO,4.0,None,None,None,AGN_1512,2.01690110116134,0.000142334527318206,0.0,22382.0056895018,78171.4817061424,QSO,
AGN_1520,1,39627836721467245,271,8,20210406,219.202163,1.903581,0.0,0.0,0.0,False,unknown,219.202163,1.903581,2.32,Mat_QSO,4.0,None,None,None,AGN_1520,2.31550290834996,0.000307206152122783,0.0,14681.0666260943,17491.7899691241,QSO,
AGN_1520,1,39627836721467245,272,8,20210407,219.202163,1.903581,0.0,0.0,0.0,False,unknown,219.202163,1.903581,2.32,Mat_QSO,4.0,None,None,None,AGN_1520,2.31502670851616,0.000226134067380657,0.0,15840.4329329282,20238.1691480966,QSO,
AGN_1520,1,39627836721467245,274,8,20210409,219.202163,1.903581,0.0,0.0,0.0,False,unknown,219.202163,1.903581,2.32,Mat_QSO,4.0,None,None,None,AGN_1520,2.31592065642469,0.000112294854552338,0.0,16025.7860716581,20211.3092652485,QSO,
AGN_1520,1,39627836721467245,276,8,20210412,219.202163,1.903581,0.0,0.0,0.0,False,unknown,219.202163,1.903581,2.32,Mat_QSO,4.0,None,None,None,AGN_1520,2.31602203628056,0.000115915251199364,0.0,14740.728821218,15471.9660955681,QSO,
AGN_154,1,39632946541367027,80897,6,20210406,235.490539,33.191616,0.0,0.0,0.0,False,unknown,235.490539,33.191616,1.296,Mat_QSO,2.0,None,None,None,AGN_154,1.30687744747504,0.000117530722007093,0.0,8742.15136314929,6383.82945907116,QSO,
AGN_1548,1,39627752164296135,244,1,20210406,219.066316,-1.546426,0.0,0.0,0.0,False,unknown,219.066316,-1.546426,0.527,Mat_QSO,4.0,None,None,None,AGN_1548,0.527352219490013,1.00963628983514e-05,0.0,35160.1313862801,75023.0517760515,QSO,
AGN_1548,1,39627752164296135,255,1,20210407,219.066316,-1.546426,0.0,0.0,0.0,False,unknown,219.066316,-1.546426,0.527,Mat_QSO,4.0,None,None,None,AGN_1548,0.527341351534712,2.12251340139684e-05,0.0,13605.5089533329,17120.2521697655,QSO,
AGN_1553,1,39627793855681347,56,7,20210407,184.245621,0.198217,0.0,0.0,0.0,False,unknown,184.245621,0.198217,1.18,Mat_QSO,4.0,None,None,None,AGN_1553,-0.00199569129234795,4.13114935733491e-48,1570.0,9e+99,1.94266889222573e+84,STAR,CV
AGN_1553,1,39627793855681347,58,7,20210412,184.245621,0.198217,0.0,0.0,0.0,False,unknown,184.245621,0.198217,1.18,Mat_QSO,4.0,None,None,None,AGN_1553,1.17968346653496,0.000182322316059206,0.0,9938.41333498061,6590.39210386202,QSO,
AGN_1600,1,39628406119206551,80856,0,20210318,179.9127,26.410469,0.0,0.0,0.0,False,unknown,179.9127,26.410469,2.574,Mat_QSO,4.0,None,None,None,AGN_1600,2.56282543656232,5.3684762534593e-05,0.0,40089.2339730263,40140.0258669779,QSO,
AGN_1623,1,39628164804116934,80899,4,20210404,240.447967,15.633057,0.0,0.0,0.0,False,unknown,240.447967,15.633057,1.466,Mat_QSO,4.0,None,None,None,AGN_1623,1.45642871516459,5.19984197846192e-05,0.0,36459.1055430174,79825.7074259222,QSO,
AGN_1643,1,39627896930698802,137,8,20210407,210.906449,4.524026,0.0,0.0,0.0,False,unknown,210.906449,4.524026,0.538,Mat_QSO,4.0,None,None,None,AGN_1643,0.537735008612014,2.8442553144436e-05,0.0,12419.7934914231,7269.79969789088,QSO,
AGN_1643,1,39627896930698802,148,8,20210407,210.906449,4.524026,0.0,0.0,0.0,False,unknown,210.906449,4.524026,0.538,Mat_QSO,4.0,None,None,None,AGN_1643,0.53781663172637,5.28530512919091e-05,0.0,9304.49927711487,1433.2248636242,QSO,
AGN_1652,1,39628249503892644,80687,5,20210305,130.567823,19.552834,0.0,0.0,0.0,False,unknown,130.567823,19.552834,1.198,Mat_QSO,4.0,None,None,None,AGN_1652,1.2005930760199,6.24529220513683e-05,0.0,11091.8985766172,1473.34663042426,QSO,
AGN_1695,1,39627782325537531,222,7,20210416,216.861028,-0.33048,0.0,0.0,0.0,False,unknown,216.861028,-0.33048,0.222,Mat_QSO,4.0,None,None,None,AGN_1695,0.221511226905148,1.16722909620806e-05,0.0,39706.1886291504,24992.8643903732,QSO,
AGN_1695,1,39627782325537531,234,7,20210505,216.861028,-0.33048,0.0,0.0,0.0,False,unknown,216.861028,-0.33048,0.222,Mat_QSO,4.0,None,None,None,AGN_1695,0.221501608136948,2.39619773061982e-05,0.0,14852.827793017,5832.09122024477,QSO,
AGN_1695,1,39627782325537531,237,7,20210510,216.861028,-0.33048,0.0,0.0,0.0,False,unknown,216.861028,-0.33048,0.222,Mat_QSO,4.0,None,None,None,AGN_1695,0.221492596884812,1.68385737852356e-05,0.0,20188.2670814097,10794.9899342954,QSO,
AGN_1734,1,39628117676917640,80893,0,20210404,218.870604,13.784985,0.0,0.0,0.0,False,unknown,218.870604,13.784985,0.77,Mat_QSO,4.0,None,None,None,AGN_1734,0.770110573168376,6.98861927395441e-06,0.0,39780.7505664825,16836.6268806458,GALAXY,
AGN_1833,1,39627782363285369,255,3,20210407,219.06157,-0.319296,0.0,0.0,0.0,False,unknown,219.06157,-0.319296,0.218,Mat_QSO,4.0,None,None,None,AGN_1833,0.218304730807029,4.2611768829345e-05,0.0,8560.88558579609,1434.68846620992,GALAXY,
AGN_188,1,39632946268734648,80891,6,20210404,215.903977,33.31091,0.0,0.0,0.0,False,unknown,215.903977,33.31091,2.201,Mat_QSO,2.0,None,None,None,AGN_188,2.21952125204782,0.000130276841784464,0.0,37898.4279831648,3316.32021504641,QSO,
AGN_1889,1,39628340776140834,80858,3,20210403,209.137734,23.572599,0.0,0.0,0.0,False,unknown,209.137734,23.572599,1.855,Mat_QSO,4.0,None,None,None,AGN_1889,1.85429767072607,9.03051651714361e-05,0.0,123654.612970769,102996.257767975,QSO,
AGN_1891,1,39628443708559837,80856,3,20210318,178.547591,28.130737,0.0,0.0,0.0,False,unknown,178.547591,28.130737,1.042,Mat_QSO,4.0,None,None,None,AGN_1891,-0.00199569129234795,4.13114935733491e-48,1570.0,9e+99,1.94266889222573e+84,STAR,CV
AGN_1915,1,39628390017274824,80707,0,20210208,192.991208,25.824492,0.0,0.0,0.0,False,unknown,192.991208,25.824492,2.474,Mat_QSO,4.0,None,None,None,AGN_1915,2.46339308670959,4.79035769576269e-05,0.0,155119.757843018,8488.06327223778,QSO,
AGN_1917,1,39632949980695895,80685,9,20210216,120.454623,33.571205,0.0,0.0,0.0,False,unknown,120.454623,33.571205,1.342,Mat_QSO,4.0,None,None,None,AGN_1917,1.34922660604417,0.000103678706137489,0.0,20598.2683033943,5549.20732283592,QSO,
AGN_196,1,39627896930700960,137,8,20210407,211.010578,4.478127,0.0,0.0,0.0,False,unknown,211.010578,4.478127,1.964,Mat_QSO,2.0,None,None,None,AGN_196,1.97183717790034,9.44600738841342e-05,0.0,16447.105504334,18628.9104886651,QSO,
AGN_196,1,39627896930700960,138,8,20210409,211.010578,4.478127,0.0,0.0,0.0,False,unknown,211.010578,4.478127,1.964,Mat_QSO,2.0,None,None,None,AGN_196,1.97093041318247,6.73753574322247e-05,0.0,22782.1399179697,29010.6531562805,QSO,
AGN_196,1,39627896930700960,139,8,20210410,211.010578,4.478127,0.0,0.0,0.0,False,unknown,211.010578,4.478127,1.964,Mat_QSO,2.0,None,None,None,AGN_196,1.97058888238351,9.06162717941627e-05,0.0,19162.1232389808,25346.368526496,QSO,
AGN_196,1,39627896930700960,140,8,20210412,211.010578,4.478127,0.0,0.0,0.0,False,unknown,211.010578,4.478127,1.964,Mat_QSO,2.0,None,None,None,AGN_196,1.97108674833712,8.83878040039801e-05,0.0,16652.047088623,17797.9379482865,QSO,
AGN_213,1,39633278952541451,163,9,20210406,215.991636,52.013107,0.0,0.0,0.0,False,unknown,215.991636,52.013107,0.824,Mat_QSO,2.0,None,None,None,AGN_213,0.823077365964372,6.56127305183614e-05,0.0,11354.6473163366,964.811615049839,QSO,
AGN_213,1,39633278952541451,171,9,20210506,215.991636,52.013107,0.0,0.0,0.0,False,unknown,215.991636,52.013107,0.824,Mat_QSO,2.0,None,None,None,AGN_213,0.823004085433738,9.02053610661466e-05,0.0,10488.1411906183,845.140828669071,QSO,
AGN_220,1,39633358870808900,81013,5,20210404,184.484131,57.734271,0.0,0.0,0.0,False,unknown,184.484131,57.734271,0.808,Mat_QSO,2.0,None,None,None,AGN_220,0.809180041938596,3.77521306442925e-05,0.0,10224.8650667071,4047.39652377367,QSO,
AGN_222,1,39628351647777862,80857,9,20210403,196.170579,23.893883,0.0,0.0,0.0,False,unknown,196.170579,23.893883,2.607,Mat_QSO,2.0,None,None,None,AGN_222,2.59854017233957,5.90856153551698e-05,0.0,63976.6048362255,1556.92269396782,QSO,
AGN_222,1,39628351647777862,485,8,20210506,196.170579,23.893883,0.0,0.0,0.0,False,unknown,196.170579,23.893883,2.607,Mat_QSO,2.0,None,None,None,AGN_222,2.56674989179507,0.000274176257728037,0.0,20823.924657166,4518.41139061656,QSO,
AGN_222,1,39628351647777862,488,8,20210510,196.170579,23.893883,0.0,0.0,0.0,False,unknown,196.170579,23.893883,2.607,Mat_QSO,2.0,None,None,None,AGN_222,2.57602098614292,0.000229926812772181,0.0,18786.7494865954,131.137970536947,QSO,
AGN_222,1,39628351647777862,491,8,20210513,196.170579,23.893883,0.0,0.0,0.0,False,unknown,196.170579,23.893883,2.607,Mat_QSO,2.0,None,None,None,AGN_222,2.57775651380295,0.00018220498908593,0.0,19458.0575036705,5472.82000586845,QSO,
AGN_262,1,39627841582664114,2,3,20210407,148.877331,2.281455,0.0,0.0,0.0,False,unknown,148.877331,2.281455,0.748,Mat_QSO,3.0,None,None,None,AGN_262,0.747453421658451,4.75283609477034e-05,0.0,9515.98425656557,4269.29184478521,QSO,
AGN_283,1,1005240191025152,170,8,20210429,217.842083,52.358645,0.0,0.0,0.0,False,unknown,217.842083,52.358645,3.294,Mat_QSO,3.0,None,None,None,AGN_283,0.49493254394959,7.7180773092995e-05,0.0,8463.74732097983,26.4901269301772,GALAXY,
AGN_29,1,39627847643436535,2,6,20210407,150.230862,2.578259,0.0,0.0,0.0,False,unknown,150.230862,2.578259,1.404,Mat_QSO,1.0,None,None,None,AGN_29,1.40227474048353,0.000117419853354067,0.0,10102.9459104538,5158.82832166553,QSO,
AGN_312,1,39627752063633324,511,0,20210502,213.083149,-1.568966,0.0,0.0,0.0,False,unknown,213.083149,-1.568966,0.984,Mat_QSO,3.0,None,None,None,AGN_312,1.59785553373713,7.36735333834633e-05,0.0,11923.7088300586,140.32900428772,GALAXY,
AGN_312,1,39627752063633324,521,0,20210610,213.083149,-1.568966,0.0,0.0,0.0,False,unknown,213.083149,-1.568966,0.984,Mat_QSO,3.0,None,None,None,AGN_312,1.59752620161731,6.4774957322939e-05,0.0,11676.8532540798,53.0676945447922,GALAXY,
AGN_343,1,1005297069981696,475,4,20210505,241.407796,56.238887,0.0,0.0,0.0,False,unknown,241.407796,56.238887,0.398,Mat_QSO,3.0,None,None,None,AGN_343,0.400200403805359,8.11541556923541e-05,0.0,8771.60606075078,227.026806086302,QSO,
AGN_355,1,39628384598231846,80857,4,20210403,195.35996,25.393058,0.0,0.0,0.0,False,unknown,195.35996,25.393058,2.711,Mat_QSO,3.0,None,None,None,AGN_355,2.70097164363888,0.000297642299625925,0.0,10653.4901183099,9842.62032749504,QSO,
AGN_355,1,39628384598231846,482,6,20210503,195.35996,25.393058,0.0,0.0,0.0,False,unknown,195.35996,25.393058,2.711,Mat_QSO,3.0,None,None,None,AGN_355,2.70371636890127,0.000355558191998945,0.0,8193.49172101915,3175.29040369391,QSO,
AGN_355,1,39628384598231846,485,6,20210506,195.35996,25.393058,0.0,0.0,0.0,False,unknown,195.35996,25.393058,2.711,Mat_QSO,3.0,None,None,None,AGN_355,2.7052074314144,0.000451512651445439,0.0,8447.19275551289,2883.9522114601,QSO,
AGN_355,1,39628384598231846,486,6,20210507,195.35996,25.393058,0.0,0.0,0.0,False,unknown,195.35996,25.393058,2.711,Mat_QSO,3.0,None,None,None,AGN_355,2.70356092371125,0.000380879229834913,0.0,8378.76619405299,2444.71503876708,QSO,
AGN_355,1,39628384598231846,487,6,20210508,195.35996,25.393058,0.0,0.0,0.0,False,unknown,195.35996,25.393058,2.711,Mat_QSO,3.0,None,None,None,AGN_355,2.70020799767803,0.000387650370680465,0.0,8507.63984549791,2393.48904139735,QSO,
