snname,index,ra,dec,pmra,pmdec,ref_epoch,override,hemisphere,sn_ra,sn_dec,sn_z,program,priority,tns_name,iau_name,ptfiptf_name,spname,z,zerr,zdisp
ZTF19abzrezq,2,111.708552903924,33.0364033061275,0.0,0.0,0.0,False,north,111.7176276,33.0222053,0.055,ZTFmarshal,1.0,AT2019zzu,None,None,AT2019zzu,,,
ZTF19abzrffw,1,105.847019650786,28.2382840137754,0.0,0.0,0.0,False,south,105.845527,28.241154,-9999.0,RCF,0.0,AT2019qik,None,None,AT2019qik,,,
ZTF19abzrhgq,1,71.6579166667,-10.2263611111,0.0,0.0,0.0,False,south,71.657836,-10.226351,0.01499,RCF/ZTFmarshal,5.0,AT2019qiz,None,None,AT2019qiz,,,
ZTF19abzrjrg,1,125.046030359914,54.8050519862475,0.0,0.0,0.0,False,north,125.046205,54.804969,0.07,RCF/ZTFmarshal,4.0,SN2019rkh,None,None,SN2019rkh,,,
ZTF19abzrmmd,1,219.218919375179,25.7162657663988,0.0,0.0,0.0,False,south,219.2182447,25.716086,0.033,ZTFmarshal,1.0,None,None,None,ZTF19abzrmmd,,,
ZTF19abzsjpn,1,356.478715151201,-8.48693772554789,0.0,0.0,0.0,False,south,356.476732,-8.488679,0.07,RCF/ZTFmarshal,5.0,SN2019qul,None,None,SN2019qul,,,
ZTF19abzsjpn,2,356.474563086463,-8.49099772229268,0.0,0.0,0.0,False,south,356.476732,-8.488679,0.07,RCF/ZTFmarshal,5.0,SN2019qul,None,None,SN2019qul,,,
ZTF19abztdxg,1,35.8928777886235,10.398503552512,0.0,0.0,0.0,False,south,35.8870919,10.3971488,0.09,ZTFmarshal,1.0,AT2019rnw,None,None,AT2019rnw,,,
ZTF19abzuaoj,1,269.905339622678,63.8674104466297,0.0,0.0,0.0,False,north,269.905625,63.867591,-9999.0,RCF,4.0,AT2019qpm,None,None,AT2019qpm,,,
ZTF19abzutid,1,345.573248109569,15.94191868043,0.0,0.0,0.0,False,south,345.5725894,15.9410046,0.12,ZTFmarshal,1.0,AT2019rkj,None,None,AT2019rkj,,,
ZTF19abzutid,2,345.570912134642,15.9436494224936,0.0,0.0,0.0,False,south,345.5725894,15.9410046,0.12,ZTFmarshal,1.0,AT2019rkj,None,None,AT2019rkj,,,
ZTF19abzvjgv,1,318.00560156254,-12.0365365860221,0.0,0.0,0.0,False,south,318.005715,-12.036444,-9999.0,RCF,1.0,AT2019qlr,None,None,AT2019qlr,,,
ZTF19abzvvkb,1,339.392124027179,13.3954641803337,0.0,0.0,0.0,False,south,339.392247,13.395865,0.094,RCF/ZTFmarshal,4.0,SN2019qud,None,None,SN2019qud,,,
ZTF19abzvyew,1,346.378595268862,-11.5451998763628,0.0,0.0,0.0,False,south,346.378603,-11.545213,0.09,RCF/ZTFmarshal,4.0,SN2019qlu,None,None,SN2019qlu,,,
ZTF19abzvzzr,1,330.917717195727,14.7191809139313,0.0,0.0,0.0,False,south,330.917371,14.717593,-9999.0,RCF,4.0,AT2019que,None,None,AT2019que,,,
ZTF19abzwaen,1,327.781568086747,12.4268464712382,0.0,0.0,0.0,False,south,327.782903,12.427348,0.0285,RCF/ZTFmarshal,5.0,SN2019qfi,None,None,SN2019qfi,,,
ZTF19abzzfnp,1,48.925952502994,-19.5268603947985,0.0,0.0,0.0,False,south,48.926379,-19.526732,-9999.0,RCF,4.0,AT2019qmg,None,None,AT2019qmg,,,
ZTF19abzzfnp,2,48.9192397791379,-19.5335266017745,0.0,0.0,0.0,False,south,48.926379,-19.526732,-9999.0,RCF,4.0,AT2019qmg,None,None,AT2019qmg,,,
ZTF19abzzfnp,3,48.918093943959,-19.5195463303082,0.0,0.0,0.0,False,south,48.926379,-19.526732,-9999.0,RCF,4.0,AT2019qmg,None,None,AT2019qmg,,,
ZTF19abzzgec,1,71.862069968002,-4.01343757663112,0.0,0.0,0.0,False,south,71.861791,-4.014083,0.08,RCF/ZTFmarshal,4.0,SN2019qpn,None,None,SN2019qpn,,,
ZTF19abzzhgx,1,101.633608973883,41.8057419301603,0.0,0.0,0.0,False,north,101.632992,41.806799,0.065,RCF/ZTFmarshal,5.0,SN2019qnp,None,None,SN2019qnp,,,
ZTF19abzzhsa,1,110.549123903052,52.1979523709544,0.0,0.0,0.0,False,north,110.549096,52.19833,0.041,RCF/ZTFmarshal,5.0,SN2019qvy,None,None,SN2019qvy,,,
ZTF19abzzuhj,1,144.468125,35.7835833333,0.0,0.0,0.0,False,north,144.4664018,35.7831212,0.022,ZTFmarshal,1.0,AT2019rur,None,None,AT2019rur,,,
ZTF19abzzuik,1,132.401736779996,9.13958539628194,0.0,0.0,0.0,False,south,132.403367,9.13893,0.064457,RCF/ZTFmarshal,1.0,AT2019rpf,None,None,AT2019rpf,,,
ZTF19abzzuin,1,131.088999911733,6.6660639346089,0.0,0.0,0.0,False,south,131.082181,6.663964,-9999.0,RCF/ZTFmarshal,1.0,AT2019aagl,None,None,AT2019aagl,,,
ZTF19abzzuin,2,131.079746065006,6.66586377715549,0.0,0.0,0.0,False,south,131.082181,6.663964,-9999.0,RCF/ZTFmarshal,1.0,AT2019aagl,None,None,AT2019aagl,,,
ZTF19abzzuin,3,131.080350294783,6.65536958924329,0.0,0.0,0.0,False,south,131.082181,6.663964,-9999.0,RCF/ZTFmarshal,1.0,AT2019aagl,None,None,AT2019aagl,,,
ZTF19abzzuyl,1,139.526458333,13.4723055556,0.0,0.0,0.0,False,south,139.525795,13.47111,0.029,RCF/ZTFmarshal,4.0,SN2019rqk,None,None,SN2019rqk,,,
ZTF19acabzlw,1,358.318124770385,5.09286722427074,0.0,0.0,0.0,False,south,358.3175473,5.0918849,0.068,ZTFmarshal,1.0,AT2019rdv,None,None,AT2019rdv,,,
ZTF19acahukh,1,35.473359006341,-5.84305984873481,0.0,0.0,0.0,False,south,35.4643347,-5.8365757,0.049,ZTFmarshal,1.0,AT2019rhn,None,None,AT2019rhn,,,
ZTF19acahukh,2,35.4740636105971,-5.83839997349551,0.0,0.0,0.0,False,south,35.4643347,-5.8365757,0.049,ZTFmarshal,1.0,AT2019rhn,None,None,AT2019rhn,0.0494638506385255,3.28882525856798e-05,0.0
ZTF19acaiers,1,43.3921938106839,-5.83695651478345,0.0,0.0,0.0,False,south,43.392716,-5.836631,-9999.0,RCF/ZTFmarshal,4.0,AT2019qpo,None,None,AT2019qpo,,,
ZTF19acaixko,1,148.888208333,69.0653055556,0.0,0.0,0.0,False,north,148.4683983,67.7734881,-9999.0,ZTFmarshal,1.0,AT2019qpq,None,None,AT2019qpq,,,
ZTF19acaiylt,1,121.72646520589,39.0065316064855,0.0,0.0,0.0,False,north,121.726525,39.006609,0.07,RCF/ZTFmarshal,5.0,SN2019qpr,None,None,SN2019qpr,,,
ZTF19acaiylt,2,121.737669471369,39.0033383733744,0.0,0.0,0.0,False,north,121.726525,39.006609,0.07,RCF/ZTFmarshal,5.0,SN2019qpr,None,None,SN2019qpr,,,
ZTF19acajmlj,1,232.51706264943,28.9380154225873,0.0,0.0,0.0,False,south,232.516832,28.938176,0.0824,RCF,1.0,AT2019qqo,None,None,AT2019qqo,,,
ZTF19acajmzq,1,216.653489889756,44.8048672122746,0.0,0.0,0.0,False,north,216.653296,44.804737,-9999.0,RCF,1.0,AT2019qqr,None,None,AT2019qqr,,,
ZTF19acajpbp,1,236.788421241944,35.6461378558069,0.0,0.0,0.0,False,north,236.788812,35.645959,0.0794,RCF,1.0,AT2019qsb,None,None,AT2019qsb,,,
ZTF19acajpme,1,222.226139568958,31.6580526173989,0.0,0.0,0.0,False,north,222.226247,31.658146,0.0632,RCF,1.0,AT2019rvr,None,None,AT2019rvr,,,
ZTF19acajpre,1,226.513791667,55.5738611111,0.0,0.0,0.0,False,north,226.512825,55.573086,0.029,RCF/ZTFmarshal,3.0,SN2019qsc,None,None,SN2019qsc,,,
ZTF19acalxgp,1,356.232314826162,-4.2740385922528,0.0,0.0,0.0,False,south,356.2337382,-4.27587,0.029,ZTFmarshal,1.0,AT2019qiq,None,None,AT2019qiq,,,
ZTF19acanzwg,1,20.8576133349241,30.8490682900551,0.0,0.0,0.0,False,south,20.857617,30.849102,0.047,RCF/ZTFmarshal,5.0,SN2019vrl,None,None,SN2019vrl,,,
ZTF19acanzwg,2,20.8566881241527,30.8468381769045,0.0,0.0,0.0,False,south,20.857617,30.849102,0.047,RCF/ZTFmarshal,5.0,SN2019vrl,None,None,SN2019vrl,,,
ZTF19acaotrk,1,29.2601737551365,7.29193270547171,0.0,0.0,0.0,False,south,29.260232,7.29201,0.075,RCF/ZTFmarshal,5.0,SN2019qwp,None,None,SN2019qwp,,,
ZTF19acaqoef,1,160.244171178991,65.5152357326089,0.0,0.0,0.0,False,north,160.244792,65.515583,0.0108,RCF/ZTFmarshal,3.0,SN2019nkf,None,None,SN2019nkf,,,
ZTF19acaqqix,1,148.136708333,15.8268611111,0.0,0.0,0.0,False,south,148.137828,15.825427,0.028,RCF/ZTFmarshal,3.0,SN2019rrp,None,None,SN2019rrp,,,
ZTF19acaqqke,1,147.424316387242,15.4054303691184,0.0,0.0,0.0,False,south,147.424409,15.405505,0.0262,RCF/ZTFmarshal,3.0,SN2019rtl,None,None,SN2019rtl,,,
ZTF19acaqqng,1,160.157158922655,41.7512110116677,0.0,0.0,0.0,False,north,160.158024,41.750435,0.0812,RCF/ZTFmarshal,3.0,AT2019rrq,None,None,AT2019rrq,,,
ZTF19acaqqxo,1,155.6472,43.84724,0.0,0.0,0.0,False,north,155.646675,43.848913,0.018,RCF/ZTFmarshal,3.0,SN2019rrr,None,None,SN2019rrr,,,
ZTF19acaqyjp,1,239.652615243356,44.9020722572888,0.0,0.0,0.0,False,north,239.651821,44.902072,0.047,RCF/ZTFmarshal,3.0,SN2019qvf,None,None,SN2019qvf,,,
ZTF19acardcs,1,340.645170892106,17.9669803500419,0.0,0.0,0.0,False,south,340.645311,17.966882,0.076,RCF/ZTFmarshal,4.0,SN2019rqh,None,None,SN2019rqh,,,
ZTF19acaretm,1,348.451291667,23.8205833333,0.0,0.0,0.0,False,south,348.4508658,23.8207499,-9999.0,ZTFmarshal,1.0,None,None,None,ZTF19acaretm,,,
ZTF19acasiwm,1,350.52312326367,-6.06032844480079,0.0,0.0,0.0,False,south,350.523154,-6.060363,0.07327,RCF/ZTFmarshal,4.0,SN2019rny,None,None,SN2019rny,,,
ZTF19acasxva,1,14.3265627163532,-2.89150193847904,0.0,0.0,0.0,False,south,14.327073,-2.89181,0.074,RCF/ZTFmarshal,4.0,AT2019qvm,None,None,AT2019qvm,,,
ZTF19acavtco,1,110.268760178639,39.8188547231285,0.0,0.0,0.0,False,north,110.2800769,39.8182317,0.07034,ZTFmarshal,1.0,AT2019rnz,None,None,AT2019rnz,,,
ZTF19acawgrs,1,277.888135473727,33.0520457621307,0.0,0.0,0.0,False,north,277.8854613,33.0541444,0.0,ZTFmarshal,1.0,AT2019rhi,None,None,AT2019rhi,,,
ZTF19acawgrs,2,277.868679492713,33.056957739333,0.0,0.0,0.0,False,north,277.8854613,33.0541444,0.0,ZTFmarshal,1.0,AT2019rhi,None,None,AT2019rhi,,,
ZTF19acaxcwg,1,356.567082248969,18.1944040219138,0.0,0.0,0.0,False,south,356.566809,18.193533,0.037,RCF/ZTFmarshal,5.0,SN2019rhj,None,None,SN2019rhj,,,
ZTF19acaxcwg,2,356.566477366535,18.1932844447899,0.0,0.0,0.0,False,south,356.566809,18.193533,0.037,RCF/ZTFmarshal,5.0,SN2019rhj,None,None,SN2019rhj,,,
ZTF19acazljd,1,351.064333863655,16.6364338343516,0.0,0.0,0.0,False,south,351.0640888,16.6363539,0.044,ZTFmarshal,1.0,AT2019trc,None,None,AT2019trc,,,
ZTF19acazljd,2,351.062711956629,16.6287154469422,0.0,0.0,0.0,False,south,351.0640888,16.6363539,0.044,ZTFmarshal,1.0,AT2019trc,None,None,AT2019trc,,,
ZTF19acazpyz,1,30.4432842976478,-1.34519443115768,0.0,0.0,0.0,False,south,30.4466984,-1.340941,0.038,ZTFmarshal,1.0,AT2019qyo,None,None,AT2019qyo,,,
ZTF19acbacvu,1,8.5236729772662,5.35223563350282,0.0,0.0,0.0,False,south,8.523474,5.354043,0.035,RCF/ZTFmarshal,5.0,SN2019rij,None,None,SN2019rij,,,
ZTF19acbhvgi,1,117.317036738548,9.19222106032343,0.0,0.0,0.0,False,south,117.316947,9.19247,0.025,RCF/ZTFmarshal,5.0,SN2019roa,None,None,SN2019roa,,,
ZTF19acbhvgi,2,117.317036254573,9.19802512947711,0.0,0.0,0.0,False,south,117.316947,9.19247,0.025,RCF/ZTFmarshal,5.0,SN2019roa,None,None,SN2019roa,,,
ZTF19acbihxh,1,144.287284360605,9.4640258124583,0.0,0.0,0.0,False,south,144.285899,9.465421,0.022,RCF/ZTFmarshal,3.0,SN2019rrs,None,None,SN2019rrs,,,
ZTF19acbihyi,1,154.331281271569,36.6498661817931,0.0,0.0,0.0,False,north,154.332447,36.651058,0.033476,RCF/ZTFmarshal,3.0,SN2019rrt,None,None,SN2019rrt,,,
ZTF19acbisfe,1,231.158232464518,11.2894069670503,0.0,0.0,0.0,False,south,231.157496,11.292379,0.07497,RCF,1.0,AT2019rkp,None,None,AT2019rkp,,,
ZTF19acbiwjk,1,272.038389435953,51.6869259397137,0.0,0.0,0.0,False,north,272.038084,51.686352,0.09,RCF/ZTFmarshal,5.0,SN2019rhw,None,None,SN2019rhw,,,
ZTF19acbixgk,1,278.616304165718,64.7732606215473,0.0,0.0,0.0,False,north,278.612606,64.773779,0.102,RCF/ZTFmarshal,4.0,AT2019rpz,None,None,AT2019rpz,,,
ZTF19acbjddp,1,249.541033866709,68.4629111242933,0.0,0.0,0.0,False,north,249.542332,68.463617,0.1835,RCF/ZTFmarshal,3.0,SN2019rvb,None,None,SN2019rvb,,,
ZTF19acbjddp,2,249.520553426553,68.4643412558131,0.0,0.0,0.0,False,north,249.542332,68.463617,0.1835,RCF/ZTFmarshal,3.0,SN2019rvb,None,None,SN2019rvb,,,
ZTF19acbjlnt,1,336.51638430778,21.7440890702167,0.0,0.0,0.0,False,south,336.516395,21.744357,0.056,RCF/ZTFmarshal,5.0,SN2019rhk,None,None,SN2019rhk,,,
ZTF19acbjqcf,1,354.206765138041,12.8473519063019,0.0,0.0,0.0,False,south,354.2068555,12.8473012,0.15,ZTFmarshal,1.0,AT2019zvj,None,None,AT2019zvj,,,
ZTF19acbjqcf,2,354.20716053054,12.8442702023987,0.0,0.0,0.0,False,south,354.2068555,12.8473012,0.15,ZTFmarshal,1.0,AT2019zvj,None,None,AT2019zvj,,,
ZTF19acbkanq,1,329.638991055691,-11.4792070774252,0.0,0.0,0.0,False,south,329.639127,-11.47953,-9999.0,RCF,4.0,AT2019rcn,None,None,AT2019rcn,,,
ZTF19acbkczc,1,310.37625,13.07318,0.0,0.0,0.0,False,south,310.375868,13.073111,0.0326,RCF/ZTFmarshal,5.0,SN2019rhm,None,None,SN2019rhm,,,
ZTF19acbkkkx,1,290.066717430298,63.3608747107958,0.0,0.0,0.0,False,north,290.067851,63.361222,-9999.0,RCF/ZTFmarshal,4.0,AT2019rqa,None,None,AT2019rqa,,,
ZTF19acbkyma,1,334.293510419008,11.9275547744124,0.0,0.0,0.0,False,south,334.293393,11.927528,0.096,RCF/ZTFmarshal,5.0,SN2019sgo,None,None,SN2019sgo,,,
ZTF19acblhej,1,34.5912841695872,-25.9066809515899,0.0,0.0,0.0,False,south,34.5914277,-25.90681,0.202,ZTFmarshal,1.0,AT2018lqi,None,None,AT2018lqi,,,
ZTF19acblhxc,1,33.2046503322359,-6.70024206660531,0.0,0.0,0.0,False,south,33.20494,-6.701667,0.016965,RCF/ZTFmarshal,3.0,SN2019rho,None,None,SN2019rho,,,
ZTF19acblnop,1,20.1997617021082,-3.6535355608752,0.0,0.0,0.0,False,south,20.199992,-3.657964,0.062173,RCF/ZTFmarshal,5.0,SN2019rev,None,None,SN2019rev,,,
ZTF19acblpaq,1,27.7508416194791,3.31228389717479,0.0,0.0,0.0,False,south,27.7505606,3.3123471,0.164,ZTFmarshal,1.0,SN2019sdk,None,None,SN2019sdk,,,
ZTF19acblpaq,2,27.7501760452075,3.31380725389749,0.0,0.0,0.0,False,south,27.7505606,3.3123471,0.164,ZTFmarshal,1.0,SN2019sdk,None,None,SN2019sdk,,,
ZTF19acblzux,1,54.491,-5.00027777778,0.0,0.0,0.0,False,south,54.489191,-5.00069,0.036,RCF/ZTFmarshal,4.0,SN2019rlq,None,None,SN2019rlq,,,
ZTF19acbmjrp,1,64.567498107764,-0.117398550859443,0.0,0.0,0.0,False,south,64.569852,-0.131103,0.085,RCF/ZTFmarshal,5.0,SN2019rnm,None,None,SN2019rnm,,,
ZTF19acbmojx,1,108.082110107896,66.2034004847965,0.0,0.0,0.0,False,north,108.083037,66.203528,0.027,RCF/ZTFmarshal,4.0,SN2019rlw,None,None,SN2019rlw,,,
ZTF19acbmoms,1,130.741069131313,61.4659300948341,0.0,0.0,0.0,False,north,130.7455702,61.4649292,0.027384,ZTFmarshal,1.0,AT2019rnn,None,None,AT2019rnn,,,
ZTF19acbmotn,1,117.018166418336,22.8083220361974,0.0,0.0,0.0,False,south,117.018178,22.80833,0.0747,RCF,4.0,AT2019rru,None,None,AT2019rru,,,
ZTF19acbmwnv,1,102.901952985053,32.2293113802902,0.0,0.0,0.0,False,north,102.905176,32.235709,-9999.0,RCF,0.0,AT2019rno,None,None,AT2019rno,,,
ZTF19acbmwnv,2,102.895576107255,32.2389007359251,0.0,0.0,0.0,False,north,102.905176,32.235709,-9999.0,RCF,0.0,AT2019rno,None,None,AT2019rno,,,
ZTF19acbmwnv,3,102.90183972649,32.2346707038572,0.0,0.0,0.0,False,north,102.905176,32.235709,-9999.0,RCF,0.0,AT2019rno,None,None,AT2019rno,,,
ZTF19acbmwtc,1,113.927144908837,20.4662012828771,0.0,0.0,0.0,False,south,113.927075,20.466131,0.08,RCF/ZTFmarshal,4.0,SN2019rlz,None,None,SN2019rlz,,,
ZTF19acbmxky,1,122.50764266476,29.030845068718,0.0,0.0,0.0,False,south,122.506848,29.031137,0.048,RCF/ZTFmarshal,5.0,SN2019rnp,None,None,SN2019rnp,,,
ZTF19acbmxky,2,122.518172109544,29.0318738405958,0.0,0.0,0.0,False,south,122.506848,29.031137,0.048,RCF/ZTFmarshal,5.0,SN2019rnp,None,None,SN2019rnp,,,
ZTF19acbmxxh,1,128.361215917961,30.8041355957934,0.0,0.0,0.0,False,north,128.361928,30.804095,0.107,RCF/ZTFmarshal,4.0,SN2019rmb,None,None,SN2019rmb,,,
ZTF19acbmyqe,1,142.344874384241,41.2405031469293,0.0,0.0,0.0,False,north,142.344151,41.24073,-9999.0,RCF/ZTFmarshal,4.0,AT2019rmc,None,None,AT2019rmc,,,
ZTF19acbpsuf,1,339.838262804183,31.4925395549254,0.0,0.0,0.0,False,south,339.8367747,31.4916692,0.02969,ZTFmarshal,1.0,SN2019rpj,None,None,SN2019rpj,,,
ZTF19acbpsuf,2,339.842119374849,31.4970558338542,0.0,0.0,0.0,False,south,339.8367747,31.4916692,0.02969,ZTFmarshal,1.0,SN2019rpj,None,None,SN2019rpj,,,
ZTF19acbpwda,1,308.990708391325,5.46760629839038,0.0,0.0,0.0,False,south,308.990613,5.466972,-9999.0,RCF,4.0,AT2019sie,None,None,AT2019sie,,,
ZTF19acbpwwg,1,276.057394439755,46.9751969202822,0.0,0.0,0.0,False,north,276.058899,46.975491,0.09,RCF/ZTFmarshal,5.0,SN2019rwf,None,None,SN2019rwf,,,
ZTF19acbpxwt,1,240.98576434718,65.6716038612241,0.0,0.0,0.0,False,north,240.986885,65.671159,0.07,RCF/ZTFmarshal,3.0,SN2019rqd,None,None,SN2019rqd,,,
ZTF19acbpzir,1,282.625416092817,80.1855960549184,0.0,0.0,0.0,False,north,282.62434,80.186452,0.066,RCF/ZTFmarshal,5.0,SN2019rqb,None,None,SN2019rqb,,,
ZTF19acbpzjg,1,297.217067049821,64.5997130482201,0.0,0.0,0.0,False,north,297.215505,64.59854,-9999.0,RCF,4.0,AT2019rvh,None,None,AT2019rvh,,,
ZTF19acbpzjg,2,297.232435760597,64.5957761347873,0.0,0.0,0.0,False,north,297.215505,64.59854,-9999.0,RCF,4.0,AT2019rvh,None,None,AT2019rvh,,,
ZTF19acbpzjg,3,297.218454607627,64.6005386773735,0.0,0.0,0.0,False,north,297.215505,64.59854,-9999.0,RCF,4.0,AT2019rvh,None,None,AT2019rvh,,,
ZTF19acbrola,1,346.220028271203,-13.0137085624626,0.0,0.0,0.0,False,south,346.221934,-13.003652,0.126,RCF/ZTFmarshal,4.0,SN2019rve,None,None,SN2019rve,,,
ZTF19acbrtbh,1,331.239698801959,2.38680177907367,0.0,0.0,0.0,False,north,331.240104,2.387272,0.11,RCF/ZTFmarshal,4.0,SN2019rok,None,None,SN2019rok,,,
ZTF19acbrzzr,1,359.285802978274,-7.35836635166071,0.0,0.0,0.0,False,south,359.270627,-7.360282,0.03,RCF/ZTFmarshal,5.0,SN2019rom,None,None,SN2019rom,,,
ZTF19acbswdq,1,7.0858599681753,-0.858966193484153,0.0,0.0,0.0,False,north,7.085911,-0.858508,0.0667,RCF/ZTFmarshal,5.0,SN2019rmr,None,None,SN2019rmr,,,
ZTF19acbtcyx,1,20.139767854419,3.68951101706388,0.0,0.0,0.0,False,south,20.139844,3.6893687,0.13,ZTFmarshal,1.0,SN2019rke,None,None,SN2019rke,,,
ZTF19acbtddm,1,12.8923309350059,16.4992728003324,0.0,0.0,0.0,False,south,12.883381,16.50142,-9999.0,RCF,4.0,AT2019rnt,None,None,AT2019rnt,,,
ZTF19acbtddm,2,12.8877909030058,16.5052628738284,0.0,0.0,0.0,False,south,12.883381,16.50142,-9999.0,RCF,4.0,AT2019rnt,None,None,AT2019rnt,,,
ZTF19acbtddm,3,12.8877511104852,16.4983883214077,0.0,0.0,0.0,False,south,12.883381,16.50142,-9999.0,RCF,4.0,AT2019rnt,None,None,AT2019rnt,,,
ZTF19acbumks,1,48.65675,-7.01452777778,0.0,0.0,0.0,False,south,48.657158,-7.012467,0.031,RCF/ZTFmarshal,4.0,SN2019rsq,None,None,SN2019rsq,,,
ZTF19acbunmk,1,46.0821666667,-2.30586111111,0.0,0.0,0.0,False,south,46.082862,-2.306215,0.028,RCF/ZTFmarshal,5.0,SN2019rpe,None,None,SN2019rpe,,,
ZTF19acbuujf,1,39.86875,12.6797222222,0.0,0.0,0.0,False,south,39.8477916,12.680476,0.045,ZTFmarshal,1.0,None,None,None,ZTF19acbuujf,,,
ZTF19acbvbse,1,126.82005,22.87769,0.0,0.0,0.0,False,south,126.8225615,22.8736461,0.018456,ZTFmarshal,1.0,AT2019tre,None,None,AT2019tre,,,
ZTF19acbvbtz,1,125.88615,21.3381,0.0,0.0,0.0,False,south,125.8873395,21.3402167,0.01801,ZTFmarshal,1.0,None,None,None,ZTF19acbvbtz,,,
ZTF19acbvbtz,2,125.889458333,21.3429722222,0.0,0.0,0.0,False,south,125.8873395,21.3402167,0.01801,ZTFmarshal,1.0,None,None,None,ZTF19acbvbtz,,,
ZTF19acbvbtz,3,125.89125,21.34541,0.0,0.0,0.0,False,south,125.8873395,21.3402167,0.01801,ZTFmarshal,1.0,None,None,None,ZTF19acbvbtz,,,
ZTF19acbvbtz,4,125.892541667,21.3476388889,0.0,0.0,0.0,False,south,125.8873395,21.3402167,0.01801,ZTFmarshal,1.0,None,None,None,ZTF19acbvbtz,,,
ZTF19acbvisk,1,135.189213266508,19.745947019037,0.0,0.0,0.0,False,south,135.189137,19.745093,0.0369,RCF/ZTFmarshal,4.0,SN2019rms,None,None,SN2019rms,,,
ZTF19acbvjhh,1,135.0999,25.611,0.0,0.0,0.0,False,south,135.0994529,25.6140772,0.005659,ZTFmarshal,1.0,AT2019gbt,None,None,AT2019gbt,,,
ZTF19acbvjhh,2,135.098083333,25.6112777778,0.0,0.0,0.0,False,south,135.0994529,25.6140772,0.005659,ZTFmarshal,1.0,AT2019gbt,None,None,AT2019gbt,,,
ZTF19acbvjhh,3,135.100541667,25.61475,0.0,0.0,0.0,False,south,135.0994529,25.6140772,0.005659,ZTFmarshal,1.0,AT2019gbt,None,None,AT2019gbt,,,
ZTF19acbvkbi,1,138.754294726216,21.2131490391117,0.0,0.0,0.0,False,south,138.753768,21.212978,-9999.0,RCF/ZTFmarshal,5.0,AT2019rpo,None,None,AT2019rpo,,,
ZTF19acbvlrl,1,139.44427309353,19.0206068428584,0.0,0.0,0.0,False,south,139.4449561,19.0215028,0.0485,ZTFmarshal,1.0,None,None,None,ZTF19acbvlrl,,,
ZTF19acbvnaw,1,152.381666667,30.1516944444,0.0,0.0,0.0,False,north,152.419923,30.111942,0.09372,RCF/ZTFmarshal,4.0,SN2019rvl,None,None,SN2019rvl,,,
ZTF19acbvpjn,1,155.66985,46.23869,0.0,0.0,0.0,False,north,155.676371,46.245272,0.0174,RCF/ZTFmarshal,3.0,SN2019qyk,None,None,SN2019qyk,,,
ZTF19acbvquo,1,154.163469095202,34.5476302117841,0.0,0.0,0.0,False,north,154.16428,34.547516,0.106,RCF/ZTFmarshal,4.0,SN2019tai,None,None,SN2019tai,,,
ZTF19acbvrfx,1,81.0118884052636,-26.3708303954744,0.0,0.0,0.0,False,south,81.011521,-26.369736,0.03427,RCF/ZTFmarshal,3.0,SN2019oyi,None,None,SN2019oyi,,,
ZTF19acbvrhb,1,80.685433342829,-22.8769576241335,0.0,0.0,0.0,False,south,80.684473,-22.87962,0.075405,RCF/ZTFmarshal,4.0,SN2019rpc,None,None,SN2019rpc,,,
ZTF19acbvujw,1,172.313842630828,61.2665113385931,0.0,0.0,0.0,False,north,172.312871,61.269039,0.06104,RCF/ZTFmarshal,3.0,SN2019smr,None,None,SN2019smr,,,
ZTF19acbvujw,2,172.310055580865,61.2706551230942,0.0,0.0,0.0,False,north,172.312871,61.269039,0.06104,RCF/ZTFmarshal,3.0,SN2019smr,None,None,SN2019smr,,,
ZTF19acbwaah,1,162.330062329914,22.9804914923504,0.0,0.0,0.0,False,south,162.327744,22.982732,0.032,RCF/ZTFmarshal,3.0,SN2019rpp,None,None,SN2019rpp,,,
ZTF19acbwaex,1,156.269964201729,24.7084404998579,0.0,0.0,0.0,False,south,156.2701027,24.7077489,0.039,ZTFmarshal,1.0,AT2019sxg,None,None,AT2019sxg,,,
ZTF19acbwccr,1,164.521541667,40.1875277778,0.0,0.0,0.0,False,north,164.522958,40.188699,0.03021,RCF/ZTFmarshal,3.0,SN2019sms,None,None,SN2019sms,,,
ZTF19acbwejj,1,217.282375,27.4461111111,0.0,0.0,0.0,False,south,217.283896,27.450186,0.01434,RCF/ZTFmarshal,5.0,SN2019upq,None,None,SN2019upq,,,
ZTF19acbwgqj,1,229.933832429035,28.4867951291277,0.0,0.0,0.0,False,south,229.933686,28.486983,-9999.0,RCF,1.0,AT2019rzr,None,None,AT2019rzr,,,
ZTF19acbwhqc,1,256.19258063322,15.3536592011562,0.0,0.0,0.0,False,south,256.19098,15.354203,0.076,RCF/ZTFmarshal,3.0,SN2019rqv,None,None,SN2019rqv,,,
ZTF19acbwilc,1,264.754190467422,24.7717039375313,0.0,0.0,0.0,False,south,264.755273,24.77207,0.0511,RCF/ZTFmarshal,4.0,SN2019rri,None,None,SN2019rri,,,
ZTF19acbwilc,2,264.761498175737,24.7752634662098,0.0,0.0,0.0,False,south,264.755273,24.77207,0.0511,RCF/ZTFmarshal,4.0,SN2019rri,None,None,SN2019rri,,,
ZTF19acbwjjz,1,230.778092500811,55.2145370905202,0.0,0.0,0.0,False,north,230.779209,55.214625,-9999.0,RCF,1.0,AT2019rrd,None,None,AT2019rrd,,,
