snname,index,targetid,tileid,petal,night,ra,dec,pmra,pmdec,ref_epoch,override,hemisphere,sn_ra,sn_dec,sn_z,program,priority,tns_name,iau_name,ptfiptf_name,spname,z,zerr,zwarn,chi2,deltachi2,spectype,subtype
10ctd,1,39627835551257442,80742,1,20210328,149.478217907794,2.11980992742847,0.0,0.0,0.0,False,north,149.478442,2.1198,0.1255,PTF-iPTF,1.0,None,None,PTF10ctd,PTF10ctd,0.125310665583486,1.10949404660096e-05,0.0,12774.2903370112,7602.5865970403,GALAXY,
10cua,1,39633315510094658,307,8,20210419,245.014736195832,54.4082051138142,0.0,0.0,0.0,False,north,245.007197,54.407396,0.21,PTF-iPTF,1.0,None,None,PTF10cua,PTF10cua,0.326991880624057,3.55551131960818e-05,0.0,8297.81279020011,164.599796048366,GALAXY,
10cua,2,39633315510094644,306,8,20210417,245.013567644006,54.4092724774197,0.0,0.0,0.0,False,north,245.007197,54.407396,0.21,PTF-iPTF,1.0,None,None,PTF10cua,PTF10cua,0.107568344140231,9.29492859936019e-06,0.0,7996.38853435218,356.816168501973,GALAXY,
10cwp,1,39627775660789402,36,0,20210506,179.661121907205,-0.560802600097114,0.0,0.0,0.0,False,south,179.661208,-0.560854,0.095,PTF-iPTF,1.0,None,None,PTF10cwp,PTF10cwp,-0.00199570145091582,4.13115987161332e-48,1570.0,9e+99,1.94266889222573e+84,STAR,CV
10cwp,1,39627775660789402,445,0,20210513,179.661121907205,-0.560802600097114,0.0,0.0,0.0,False,south,179.661208,-0.560854,0.095,PTF-iPTF,1.0,None,None,PTF10cwp,PTF10cwp,0.0949628924431833,2.44385629734019e-06,0.0,9193.44827842712,5522.68332624435,GALAXY,
10cwp,1,39627775660789402,7706,9,20220228,179.661121907205,-0.560802600097114,0.0,0.0,0.0,False,south,179.661208,-0.560854,0.095,PTF-iPTF,1.0,None,None,PTF10cwp,PTF10cwp,0.0949642328105364,2.71326759743885e-06,0.0,7898.90960001945,4139.19029545784,GALAXY,
10cwp,2,39627775660789352,43,0,20210415,179.658905924074,-0.577199968906829,0.0,0.0,0.0,False,south,179.661208,-0.560854,0.095,PTF-iPTF,1.0,None,None,PTF10cwp,PTF10cwp,0.125897753768484,1.31305024130701e-05,0.0,8674.21955259144,878.852944537997,GALAXY,
10cwp,2,39627775660789352,49,0,20210529,179.658905924074,-0.577199968906829,0.0,0.0,0.0,False,south,179.661208,-0.560854,0.095,PTF-iPTF,1.0,None,None,PTF10cwp,PTF10cwp,0.12595680337931,1.35283381801469e-05,0.0,8234.6518560499,828.360592320561,GALAXY,
10cwp,2,39627775660789352,23598,0,20220210,179.658905924074,-0.577199968906829,0.0,0.0,0.0,False,south,179.661208,-0.560854,0.095,PTF-iPTF,1.0,None,None,PTF10cwp,PTF10cwp,0.12586004976585,1.49616653198874e-05,0.0,7838.73944269121,518.419354751706,GALAXY,
10cxx,1,39627836767602860,20100,0,20210613,221.865430590144,1.91812919630812,0.0,0.0,0.0,False,south,221.865759,1.917719,0.034,PTF-iPTF,1.0,None,None,PTF10cxx,PTF10cxx,0.0338992586307983,2.39537572819164e-06,0.0,12516.0745025873,16205.4564659595,GALAXY,
10djf,1,2323581425942528,10834,7,20220209,181.707122117021,0.888556129227625,0.0,0.0,0.0,False,south,181.710087,0.886012,0.12,PTF-iPTF,1.0,None,None,PTF10djf,PTF10djf,0.275165630514502,5.68222038933282e-05,4.0,7722.8434474729,1.61895065382123,GALAXY,
10dna,1,39628291128169614,20394,3,20210627,253.355333333,21.2538055556,0.0,0.0,0.0,False,south,253.357796,21.251273,0.031,PTF-iPTF,1.0,None,None,PTF10dna,PTF10dna,0.0305846314865114,2.15262677501978e-06,0.0,10707.5338549018,8226.55326598883,GALAXY,
10duy,1,39633081899944661,21157,2,20210620,209.295413645354,40.1632632012006,0.0,0.0,0.0,False,north,209.296115,40.163303,0.079,PTF-iPTF,1.0,None,None,PTF10duy,PTF10duy,0.0792084544525338,6.48847738934196e-06,0.0,10016.6122018695,733.391837894917,GALAXY,
10eqh,1,39633455801172597,23798,8,20220120,195.494747408958,66.1588448905804,0.0,0.0,0.0,False,north,195.494371,66.159502,0.039,PTF-iPTF,1.0,None,None,PTF10eqh,PTF10eqh,0.038755592133438,9.40520605534039e-06,0.0,7816.12458251417,596.470679805148,GALAXY,
10feg,1,39628163948480855,21104,0,20220125,187.648339113931,15.7946577615639,0.0,0.0,0.0,False,south,187.648663,15.794133,0.115,PTF-iPTF,1.0,None,None,PTF10feg,PTF10feg,0.114799035040592,8.76159952674074e-06,0.0,7728.45106559992,539.324182808399,GALAXY,
10fej,1,39633308400748201,309,1,20210407,241.578508053804,53.9223789173396,0.0,0.0,0.0,False,north,241.580482,53.921347,0.11,PTF-iPTF,1.0,None,None,PTF10fej,PTF10fej,-0.00199569129234795,4.13114935733491e-48,1570.0,9e+99,1.94266889222573e+84,STAR,CV
10fej,1,39633308400748201,310,1,20210410,241.578508053804,53.9223789173396,0.0,0.0,0.0,False,north,241.580482,53.921347,0.11,PTF-iPTF,1.0,None,None,PTF10fej,PTF10fej,0.109995730459516,9.53462010760925e-06,0.0,9199.13938471675,1627.4705042541,GALAXY,
10fej,1,39633308400748201,317,1,20210430,241.578508053804,53.9223789173396,0.0,0.0,0.0,False,north,241.580482,53.921347,0.11,PTF-iPTF,1.0,None,None,PTF10fej,PTF10fej,0.109997232126678,8.32338050146165e-06,0.0,9255.00761568546,2104.98822629452,GALAXY,
10fhb,1,39633174430485200,25075,6,20220317,154.25112611694,45.5132467212156,0.0,0.0,0.0,False,north,154.251248,45.513393,0.103,PTF-iPTF,1.0,None,None,PTF10fhb,PTF10fhb,0.102884179594368,3.50058278535433e-06,0.0,6642.89692175388,4385.10361993313,GALAXY,
10fhk,1,39633239450587084,20950,0,20211117,108.929138288411,49.597974037146,0.0,0.0,0.0,False,north,108.934344,49.597203,0.033,PTF-iPTF,1.0,None,None,PTF10fhk,PTF10fhk,0.0336084182743915,6.09077285299749e-06,0.0,14440.4831651375,12295.3909908608,GALAXY,
10fjh,1,39632966892130347,395,2,20210430,251.73645,34.15563,0.0,0.0,0.0,False,north,251.730659,34.159641,0.032,PTF-iPTF,1.0,None,None,PTF10fjh,PTF10fjh,0.0309737347126009,1.13027367192999e-05,0.0,12708.6511657638,12315.990562209,GALAXY,
10fk,2,39633522847123975,24419,9,20211023,126.770681982696,74.5929017245173,0.0,0.0,0.0,False,north,126.792474,74.602317,0.18,PTF-iPTF,1.0,None,None,PTF10fk,PTF10fk,0.0693592069979577,7.85640305913392e-06,0.0,8079.6395252645,1301.30295029283,GALAXY,
10for,1,39633015768351632,25902,2,20220218,223.363038256049,36.8353650867813,0.0,0.0,0.0,False,north,223.364784,36.834681,0.0289,PTF-iPTF,1.0,None,None,PTF10for,PTF10for,0.0288163942044216,8.96147323868618e-06,0.0,21526.8934035562,20480.9216812907,GALAXY,
10fph,1,39633020507915484,21195,3,20210606,216.032670094163,36.9923882121773,0.0,0.0,0.0,False,north,216.032774,36.991484,0.13,PTF-iPTF,1.0,None,None,PTF10fph,PTF10fph,0.132067121890618,9.74522290503694e-06,0.0,8884.76853200793,708.35881254077,GALAXY,
10fyk,1,39633212787394044,20780,1,20210620,232.739691865028,47.7497605410652,0.0,0.0,0.0,False,north,232.739818,47.75046,0.0748,PTF-iPTF,1.0,None,None,PTF10fyk,PTF10fyk,0.0748364030416444,2.58701711429372e-06,0.0,11948.071026206,9097.13561975956,GALAXY,
10gmd,1,39633352302528409,23735,7,20220121,179.32898839556,57.1995104772596,0.0,0.0,0.0,False,north,179.330783,57.200209,0.06,PTF-iPTF,1.0,None,None,PTF10gmd,PTF10gmd,0.055246788677303,1.69624133705062e-05,0.0,10890.2429801952,7444.15812381741,GALAXY,
10goq,1,39627902626566645,25817,1,20220314,191.498703628367,4.82490858708903,0.0,0.0,0.0,False,south,191.498582,4.824715,0.088,PTF-iPTF,1.0,None,None,PTF10goq,PTF10goq,0.0875841179710539,6.78114123404073e-06,0.0,8181.99184140563,1427.16825118661,GALAXY,
10gqf,2,39633332652216019,20784,0,20210620,225.959587410924,55.6272442520718,0.0,0.0,0.0,False,north,225.968969,55.627174,0.043,PTF-iPTF,1.0,None,None,PTF10gqf,PTF10gqf,0.0453328636305643,1.3384908646305e-05,0.0,14760.5414942224,9784.90830869367,GALAXY,
10gxt,1,39627781872555383,8383,6,20220306,189.984570573161,-0.235888913321105,0.0,0.0,0.0,False,south,189.984873,-0.235617,0.17,PTF-iPTF,1.0,None,None,PTF10gxt,PTF10gxt,0.171468315094685,6.25376758396275e-06,0.0,7919.04983532429,958.995176672935,GALAXY,
10hbf,1,39627619158722757,23714,5,20220102,193.1954245255,-6.92165474121767,0.0,0.0,0.0,False,south,193.19443,-6.922045,0.04176,PTF-iPTF,1.0,None,None,PTF10hbf,PTF10hbf,0.0417375887593132,1.52789680968417e-05,0.0,10157.4737052275,6022.49737983197,GALAXY,
10hdn,1,39633208593092327,20771,3,20210618,223.102411195655,47.4762123377439,0.0,0.0,0.0,False,north,223.102649,47.476453,0.0696,PTF-iPTF,1.0,None,None,PTF10hdn,PTF10hdn,0.0698412996998468,2.00682470290463e-06,0.0,10928.7807364464,7216.52385091782,GALAXY,
10hfe,4,39633458183540035,20659,9,20220314,188.02672,66.403331,0.0,0.0,0.0,False,north,188.021494,66.40664,0.049,PTF-iPTF,1.0,None,None,PTF10hfe,PTF10hfe,0.0485096291159081,9.27362810737619e-06,0.0,8293.03454223648,1732.34428462014,GALAXY,
10hmd,1,39632986315950484,200,5,20210506,218.07972648027,35.2713215485938,0.0,0.0,0.0,False,north,218.079821,35.271559,0.17,PTF-iPTF,1.0,None,None,PTF10hmd,PTF10hmd,0.1673008291722,8.26767767441394e-06,0.0,8475.48504936695,989.069376349449,GALAXY,
10hne,1,39633091777533004,20931,5,20210626,261.912818950008,40.6481796391881,0.0,0.0,0.0,False,north,261.911775,40.648043,0.091,PTF-iPTF,1.0,None,None,PTF10hne,PTF10hne,0.0906115234098372,4.91224817193485e-06,0.0,10766.0046422482,1191.58174490929,GALAXY,
10hny,1,39633240734040544,20770,2,20210619,226.102875,49.39875,0.0,0.0,0.0,False,north,226.105,49.4008,0.027,IIps/PTF-iPTF,2.0,None,None,PTF10hny,PTF10hny,0.0264554414237032,3.17407364423565e-06,0.0,19594.3263517171,30091.1434970542,GALAXY,
10htz,1,2305843022014712506,80955,8,20210425,197.156553379814,79.7870263196773,0.0,0.0,0.0,False,north,197.156344,79.787007,0.035388,PTF-iPTF,1.0,None,None,PTF10htz,PTF10htz,0.0353620616175228,6.43473313081871e-07,0.0,163090.678304672,276524.275102615,GALAXY,
10ieb,2,39633141110931566,20922,5,20210628,257.980766073119,43.6189572211977,0.0,0.0,0.0,False,north,257.970037,43.61584,0.13,PTF-iPTF,1.0,None,None,PTF10ieb,PTF10ieb,0.0548014369207187,3.28525433504353e-05,0.0,9034.84175723512,60.6183804525062,GALAXY,
10inf,1,39632936613449153,20927,5,20210620,250.805185674826,32.6779293950239,0.0,0.0,0.0,False,north,250.812766,32.67438,0.05,PTF-iPTF,1.0,None,None,PTF10inf,PTF10inf,0.0529115965039482,1.31816105835153e-05,0.0,14264.355763251,10597.2741730865,GALAXY,
10iu,1,39633304550377974,170,4,20210429,213.976733904178,53.698110068439,0.0,0.0,0.0,False,north,213.977301,53.698052,0.185,PTF-iPTF,1.0,None,None,PTF10iu,PTF10iu,0.506535084481549,5.82548278110805e-05,0.0,9266.97850981355,19.6388887837529,GALAXY,
10iue,1,39633035263478326,20736,7,20210620,240.096820646385,37.7486126427577,0.0,0.0,0.0,False,north,240.096261,37.749161,0.1325,PTF-iPTF,1.0,None,None,PTF10iue,PTF10iue,0.131840868861328,5.63299318461751e-06,0.0,9553.69351685047,1744.23112428188,GALAXY,
10iwb,1,39633493835122091,24694,7,20220314,186.961638445207,70.5776428492305,0.0,0.0,0.0,False,north,186.969416,70.576752,0.125,PTF-iPTF,1.0,None,None,PTF10iwb,PTF10iwb,0.125330098036378,3.13795788353536e-05,0.0,8366.01824229024,2151.00531399925,GALAXY,
10jh,1,39627625068496289,23721,8,20220314,187.603713543344,-6.8387158131044,0.0,0.0,0.0,False,south,187.603335,-6.837608,0.038,PTF-iPTF,1.0,None,None,PTF10jh,PTF10jh,0.0374035431162259,3.09808483417173e-06,0.0,7746.95585346222,2294.14527130127,GALAXY,
10jtp,1,39633068591417883,20921,5,20210628,257.743775784973,39.4747514469608,0.0,0.0,0.0,False,north,257.74362,39.474521,0.067,PTF-iPTF,1.0,None,None,PTF10jtp,PTF10jtp,0.0669104048611587,2.94812199524608e-06,0.0,14941.3652020097,10656.330666114,GALAXY,
10jwq,1,39633025478165912,20775,2,20210521,226.767685300006,37.2177573197471,0.0,0.0,0.0,False,north,226.767071,37.217725,0.122,PTF-iPTF,1.0,None,None,PTF10jwq,PTF10jwq,0.122113003095731,5.23136586524925e-06,0.0,9721.92936193943,4409.70799386501,GALAXY,
10jwr,1,39628523127704001,20751,1,20210620,243.066550852309,32.0706473446565,0.0,0.0,0.0,False,north,243.066609,32.070692,0.059,PTF-iPTF,1.0,None,None,PTF10jwr,PTF10jwr,0.0582142175063374,2.81422483563592e-06,0.0,10972.770889461,3262.38713532686,GALAXY,
10jws,2,39627921526097668,20432,1,20210617,241.32286309087,5.4635232889291,0.0,0.0,0.0,False,south,241.310923,5.461893,0.065,PTF-iPTF,1.0,None,None,PTF10jws,PTF10jws,0.0678428417486435,9.11562122750247e-06,0.0,9762.38997595757,588.547060675919,GALAXY,
10kee,1,39633422490012772,20032,7,20210629,265.792013461901,62.9573011518263,0.0,0.0,0.0,False,north,265.791841,62.957351,0.09,PTF-iPTF,1.0,None,None,PTF10kee,PTF10kee,0.0870050933531462,7.13227285015148e-06,0.0,11801.0018424988,2539.1331166029,GALAXY,
10ksq,1,39627627882876674,23669,3,20211020,356.463333333,-6.78036111111,0.0,0.0,0.0,False,south,356.460854,-6.78141,0.0354,PTF-iPTF,1.0,None,None,PTF10ksq,PTF10ksq,0.0353072742722561,2.62619672226479e-06,0.0,12795.5661321878,22418.9242581129,GALAXY,
10lnx,1,39628112165602179,20251,3,20210618,241.162360614681,13.3961354544606,0.0,0.0,0.0,False,south,241.163268,13.395468,0.034,PTF-iPTF,1.0,None,None,PTF10lnx,PTF10lnx,0.0342598376724793,1.56463091726997e-06,0.0,11719.2099606991,14767.3438227177,GALAXY,
10mtd,1,39627908968352897,149,7,20210416,210.498468541347,4.98476254819643,0.0,0.0,0.0,False,south,210.498432,4.984788,0.079,PTF-iPTF,1.0,None,None,PTF10mtd,PTF10mtd,-0.00199570145091582,4.13115987161332e-48,1570.0,9e+99,1.94266889222573e+84,STAR,CV
10mtd,1,39627908968352897,150,8,20210418,210.498468541347,4.98476254819643,0.0,0.0,0.0,False,south,210.498432,4.984788,0.079,PTF-iPTF,1.0,None,None,PTF10mtd,PTF10mtd,-0.00199570145091582,4.13115987161332e-48,1570.0,9e+99,1.94266889222573e+84,STAR,CV
10mtd,1,39627908968352897,153,8,20210504,210.498468541347,4.98476254819643,0.0,0.0,0.0,False,south,210.498432,4.984788,0.079,PTF-iPTF,1.0,None,None,PTF10mtd,PTF10mtd,0.0790344439132715,1.10001532325849e-05,0.0,10896.4673207253,718.133984997869,GALAXY,
10mwb,1,39633096324156255,20922,9,20210628,259.458518746166,40.8812999748789,0.0,0.0,0.0,False,north,259.458223,40.881129,0.03,PTF-iPTF,1.0,None,None,PTF10mwb,PTF10mwb,0.0315791518459042,2.97387734299363e-05,4.0,10232.736671468,8.66174280107953,GALAXY,
10ndi,2,39633030762988315,20903,5,20210620,262.040858296108,37.45175128383,0.0,0.0,0.0,False,north,262.041452,37.440103,0.164,PTF-iPTF,1.0,None,None,PTF10ndi,PTF10ndi,0.162282139651642,3.17993763669481e-05,0.0,10535.1655500568,1558.55288701877,GALAXY,
10ndn,1,39628005487675809,20220,9,20210617,242.556081630068,9.01014715963239,0.0,0.0,0.0,False,south,242.554694,9.00911,0.103,PTF-iPTF,1.0,None,None,PTF10ndn,PTF10ndn,0.103299861504365,5.4332160073575e-06,0.0,12490.9725277424,6347.6751127243,GALAXY,
10ndo,1,39627842962590007,20099,1,20210615,231.10144960548,2.30732022784244,0.0,0.0,0.0,False,south,231.102058,2.307892,0.0827,PTF-iPTF,1.0,None,None,PTF10ndo,PTF10ndo,0.0827042744293998,4.69166792429008e-06,0.0,9393.4711894989,1417.65422606468,GALAXY,
10ng,1,39633440601014942,20641,5,20210519,184.779379719023,64.6814332114298,0.0,0.0,0.0,False,north,184.779084,64.681618,0.179,PTF-iPTF,1.0,None,None,PTF10ng,PTF10ng,0.178035224618225,1.34434261569288e-05,0.0,12672.2529481351,9072.26845958829,QSO,
10ng,2,39633440601014969,23782,9,20220120,184.783453987734,64.6810931805438,0.0,0.0,0.0,False,north,184.779084,64.681618,0.179,PTF-iPTF,1.0,None,None,PTF10ng,PTF10ng,0.178353709160769,9.92389585416137e-06,0.0,7988.96911847591,972.850373268127,GALAXY,
10nhu,1,39628481654424852,20254,4,20210523,243.725724157465,29.9706400740871,0.0,0.0,0.0,False,north,243.725604,29.970584,0.153,PTF-iPTF,1.0,None,None,PTF10nhu,PTF10nhu,0.152438922044421,5.54514432143257e-06,0.0,8797.27642023563,4183.9379171133,GALAXY,
10nnh,1,39633091400043842,20766,6,20210522,232.305463675174,40.6505878712069,0.0,0.0,0.0,False,north,232.305246,40.650674,0.15,PTF-iPTF,1.0,None,None,PTF10nnh,PTF10nnh,0.151301061055962,1.17948449701783e-05,0.0,10052.5254276097,2319.31646570563,GALAXY,
10oip,1,39628302289211871,20419,4,20210708,247.419461020834,21.6642269088281,0.0,0.0,0.0,False,south,247.420459,21.664806,0.1473,PTF-iPTF,1.0,None,None,PTF10oip,PTF10oip,0.148183976704697,1.43001868809025e-05,0.0,8891.13470061123,1011.53156279027,GALAXY,
10oiq,1,39627646576893232,22239,7,20220123,36.3999442424187,-5.85315746717157,0.0,0.0,0.0,False,south,36.397515,-5.854891,0.045,PTF-iPTF,1.0,None,None,PTF10oiq,PTF10oiq,0.0498835120093892,2.11635640160536e-06,0.0,14695.0181732178,32245.3442815843,GALAXY,
10oir,1,39628178016176481,24414,8,20211013,339.051503203448,16.253179069073,0.0,0.0,0.0,False,south,339.051354,16.252851,0.14,PTF-iPTF,1.0,None,None,PTF10oir,PTF10oir,0.15044522734933,4.77864929819437e-06,0.0,8077.28070831299,2275.19239616394,GALAXY,
10oix,2,39633114061865714,20773,5,20210522,227.328192796595,42.087284689614,0.0,0.0,0.0,False,north,227.32028,42.088969,0.2,PTF-iPTF,1.0,None,None,PTF10oix,PTF10oix,0.239250682767708,5.75364654457844e-06,0.0,8079.16931605339,2708.88146185875,GALAXY,
10ol,1,39627652474079895,22262,0,20211024,29.2022918649144,-5.48554746491605,0.0,0.0,0.0,False,south,29.202396,-5.485405,0.098,PTF-iPTF,1.0,None,None,PTF10ol,PTF10ol,0.097512512442757,2.00074161682941e-06,0.0,9938.7013759613,19264.1337966919,GALAXY,
10oug,2,39628460842287966,20913,1,20210618,260.199945154605,29.0780525973493,0.0,0.0,0.0,False,south,260.186607,29.073777,0.15,PTF-iPTF,1.0,None,None,PTF10oug,PTF10oug,0.22092898464954,3.98799098065431e-05,0.0,10583.537083894,1258.03692842368,GALAXY,
10pcd,1,39627981668221460,20401,6,20210626,248.082727060834,8.03294463781609,0.0,0.0,0.0,False,south,248.082662,8.032251,0.1251,PTF-iPTF,1.0,None,None,PTF10pcd,PTF10pcd,0.125437365666282,1.11639219015257e-05,0.0,10004.1729429662,2403.05395498872,GALAXY,
10pdh,1,39633158466963830,20760,3,20210705,252.880982040905,44.3918631662669,0.0,0.0,0.0,False,north,252.881001,44.391696,0.134,PTF-iPTF,1.0,None,None,PTF10pdh,PTF10pdh,0.134902171153487,4.11095229297273e-05,0.0,10784.1857674904,542.704340511933,GALAXY,
10pko,1,39633209079629087,20895,0,20210628,265.672456816047,47.3859067934221,0.0,0.0,0.0,False,north,265.674366,47.384203,0.146,PTF-iPTF,1.0,None,None,PTF10pko,PTF10pko,0.158119197815365,6.10426342109396e-05,0.0,10410.0969580924,984.055009043775,GALAXY,
10prt,1,39628419595503029,21243,8,20211111,357.839050847863,26.9693969213958,0.0,0.0,0.0,False,south,357.840153,26.969029,0.0689,PTF-iPTF,1.0,None,None,PTF10prt,PTF10prt,0.0686413324845952,7.06128201681463e-06,0.0,8022.81818470359,1472.03273156285,GALAXY,
10pvi,1,39628137079770751,20840,5,20211101,330.510124150547,14.5353775928963,0.0,0.0,0.0,False,south,330.509672,14.536219,0.0803,PTF-iPTF,1.0,None,None,PTF10pvi,PTF10pvi,-0.00199569129234795,4.13114935733491e-48,1570.0,9e+99,1.94266889222573e+84,STAR,CV
10pzp,1,39633441133694892,20030,8,20210629,259.217182068096,64.6726274335033,0.0,0.0,0.0,False,north,259.21627,64.671998,0.0813,PTF-iPTF,1.0,None,None,PTF10pzp,PTF10pzp,0.0810169882337866,1.15039206570806e-05,0.0,10831.1234450117,146.991828642786,GALAXY,
10qjl,1,39628076933448708,20390,2,20210626,249.996856744231,12.1074123169616,0.0,0.0,0.0,False,south,249.997195,12.107072,0.0578,PTF-iPTF,1.0,None,None,PTF10qjl,PTF10qjl,0.0573136275274281,1.00369302569114e-06,0.0,12248.6694369316,39926.1154007912,GALAXY,
10qkf,1,39628048923886265,21224,7,20210923,348.595967453913,10.754771794792,0.0,0.0,0.0,False,south,348.595971,10.754772,0.081,PTF-iPTF,1.0,None,None,PTF10qkf,PTF10qkf,0.0805067519952456,4.8389990426835e-06,0.0,7878.49661773443,3737.63406902552,GALAXY,
10qku,1,39627818727901096,21668,3,20220313,226.581490588311,1.36652747901509,0.0,0.0,0.0,False,south,226.581392,1.366033,0.1198,PTF-iPTF,1.0,None,None,PTF10qku,PTF10qku,0.118768255660924,5.47985673157612e-06,0.0,9183.53234022856,5070.43806359172,GALAXY,
10qky,1,39627923082184069,22411,8,20211119,334.45453318883,5.42316072485143,0.0,0.0,0.0,False,south,334.456103,5.425142,0.075,PTF-iPTF,1.0,None,None,PTF10qky,PTF10qky,0.0743141125567427,2.15466702243271e-06,0.0,10402.0850322247,11936.7400305271,GALAXY,
10qly,1,39628201462334437,24357,6,20211014,357.689984483132,17.3440644542945,0.0,0.0,0.0,False,south,357.689804,17.344266,0.0849,PTF-iPTF,1.0,None,None,PTF10qly,PTF10qly,0.0849223613207168,4.17660367319132e-06,0.0,11422.281801343,5192.48123538494,GALAXY,
10qoj,1,39628234362457580,20387,3,20210618,257.088660606852,18.8477788058304,0.0,0.0,0.0,False,south,257.087466,18.847741,0.11,PTF-iPTF,1.0,None,None,PTF10qoj,PTF10qoj,0.119137296855907,5.9722143584539e-05,0.0,10171.4701680159,747.026031628775,GALAXY,
10qqt,1,39627898834916676,22377,5,20210921,324.902177674956,4.43370212678924,0.0,0.0,0.0,False,south,324.902002,4.43401,0.11,PTF-iPTF,1.0,None,None,PTF10qqt,PTF10qqt,0.109517559774926,3.84374344644614e-06,0.0,12829.1710746288,13841.2488369942,GALAXY,
10qrj,2,39627742794226452,21749,1,20220113,20.7024678914772,-1.80298928051102,0.0,0.0,0.0,False,south,20.701794,-1.806112,0.14,PTF-iPTF,1.0,None,None,PTF10qrj,PTF10qrj,0.131393493963448,2.86072622929296e-05,0.0,8219.36107019335,1806.87371592084,GALAXY,
10qrj,2,39627742794226452,25762,0,20211009,20.7024678914772,-1.80298928051102,0.0,0.0,0.0,False,south,20.701794,-1.806112,0.14,PTF-iPTF,1.0,None,None,PTF10qrj,PTF10qrj,0.131364667841095,3.08720778527726e-05,0.0,8814.39403167367,1556.60077818576,GALAXY,
10qrl,1,39628108021629694,24406,1,20211116,347.470708333,13.1323055556,0.0,0.0,0.0,False,south,347.470125,13.132566,0.0396,PTF-iPTF,1.0,None,None,PTF10qrl,PTF10qrl,0.0395722934812449,1.7230866720406e-06,0.0,7922.51499956846,8394.91793042421,GALAXY,
10qwg,1,39627845806327826,20687,2,20211219,40.5565833333,2.42444444444,0.0,0.0,0.0,False,north,40.541163,2.44791,0.071,PTF-iPTF,1.0,None,None,PTF10qwg,PTF10qwg,0.0224545829055779,2.85445388088624e-06,0.0,18606.9458742887,25303.5964063639,GALAXY,
10rad,1,39627526250697106,22096,3,20210923,352.100679285117,-11.1245902895195,0.0,0.0,0.0,False,south,352.100353,-11.124354,0.0235,PTF-iPTF,1.0,None,None,PTF10rad,PTF10rad,0.0234108177492427,2.0397872699403e-06,0.0,9592.60135953128,9982.76823834367,GALAXY,
10rct,1,2842841856344069,3276,6,20211030,32.9506626554308,13.1553698725699,0.0,0.0,0.0,False,south,32.949104,13.15326,0.076,PTF-iPTF,1.0,None,None,PTF10rct,PTF10rct,0.0780254151231839,9.5400331032783e-06,0.0,17604.6059916317,34056.4879926182,GALAXY,
10rka,1,39628412398079207,20236,5,20210618,237.762122392537,26.6369303577532,0.0,0.0,0.0,False,south,237.762022,26.636881,0.07,PTF-iPTF,1.0,None,None,PTF10rka,PTF10rka,0.0689467686412791,9.08568932354183e-06,0.0,18754.5331771448,23923.0404547686,GALAXY,
10rks,1,39627693360158891,20836,9,20210523,312.618526805002,-4.05287706004807,0.0,0.0,0.0,False,south,312.618363,-4.05204,0.058,PTF-iPTF,1.0,None,None,PTF10rks,PTF10rks,0.058089985610702,2.00752834908172e-05,0.0,11274.7682549357,3059.24656516314,GALAXY,
10rlq,1,39628230008767902,22816,1,20211019,343.493090627966,18.428187570071,0.0,0.0,0.0,False,south,343.493004,18.427633,0.1,PTF-iPTF,1.0,None,None,PTF10rlq,PTF10rlq,0.100085554745501,5.59513121198971e-06,0.0,8643.04241245985,1812.44610196352,GALAXY,
10sm,1,39628105626682272,21087,0,20210609,201.088857567566,13.2625400788407,0.0,0.0,0.0,False,south,201.088803,13.262636,0.094,PTF-iPTF,1.0,None,None,PTF10sm,PTF10sm,0.0946985984113383,2.07357809097034e-05,0.0,10441.74844791,4206.46197517589,GALAXY,
10tel,1,39633221196975566,20901,0,20210705,260.378887409042,48.1296723425728,0.0,0.0,0.0,False,north,260.377817,48.129834,0.035,PTF-iPTF,1.0,None,None,PTF10tel,PTF10tel,0.0347752444786982,1.95739908149284e-05,0.0,8420.27463559853,53.1470025028102,GALAXY,
10ttd,1,39627503190412874,23321,7,20220101,31.7174028567455,-11.8325660747612,0.0,0.0,0.0,False,south,31.717359,-11.832511,0.015,PTF-iPTF,1.0,None,None,PTF10ttd,PTF10ttd,0.0145001422520422,9.91196750036155e-07,0.0,13759.041754961,41174.2367048791,GALAXY,
10ttz,1,39627555917005203,23657,2,20211120,347.086436352392,-9.6392393450077,0.0,0.0,0.0,False,south,347.086441,-9.640589,0.055,PTF-iPTF,1.0,None,None,PTF10ttz,PTF10ttz,0.0552989183100587,4.70948304964772e-06,0.0,7693.20332661271,1624.3558820188,GALAXY,
10tyd,1,39628434200068629,20919,1,20210620,257.328363734465,27.8172293678869,0.0,0.0,0.0,False,south,257.330891,27.819065,0.063,PTF-iPTF,1.0,None,None,PTF10tyd,PTF10tyd,0.0633015705956435,3.26031605162021e-06,0.0,10822.6548985243,4338.90970432758,GALAXY,
